,round,tube0,tube1,tube2
0,0,9,0,1
1,1,7,3,8
2,2,3,6,9
3,3,2,1,8
4,4,7,5,1
5,5,0,7,3
6,6,2,8,0
7,7,5,0,1
8,8,3,1,8
9,9,1,6,9
10,10,1,3,5
11,11,6,0,7
12,12,3,5,2
13,13,4,7,2
14,14,0,6,2
15,15,7,0,5
16,16,2,1,3
17,17,4,9,5
18,18,6,7,9
19,19,3,1,9
20,20,7,3,9
21,21,4,9,1
22,22,0,3,5
23,23,4,2,0
