,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,10,6,12,19,13,2
1,1,4,3,6,8,19,11,5
2,2,16,14,6,8,0,4,19
3,3,6,19,15,3,12,14,4
4,4,1,0,4,16,12,14,3
5,5,20,15,18,12,7,0,19
6,6,16,5,6,4,8,17,14
7,7,12,20,13,14,0,1,3
8,8,7,6,19,5,2,12,15
9,9,12,11,15,16,18,10,19
10,10,14,12,5,1,19,20,8
11,11,19,1,3,6,16,12,17
12,12,18,12,10,3,14,19,11
13,13,11,13,16,3,10,7,4
14,14,18,8,19,9,16,20,5
15,15,10,8,17,15,4,9,12
16,16,6,9,1,13,0,8,4
17,17,6,9,3,16,2,5,15
18,18,9,19,0,2,7,10,16
19,19,14,19,6,13,17,3,11
20,20,8,0,11,4,7,15,5
21,21,12,5,2,15,18,16,20
22,22,3,18,2,15,4,9,6
23,23,17,20,15,19,7,14,1
24,24,7,6,9,16,17,11,2
25,25,16,9,15,1,19,4,11
26,26,16,12,11,7,17,6,9
27,27,4,2,20,7,6,19,17
28,28,3,13,14,8,5,15,19
29,29,6,2,19,4,12,7,10
30,30,16,3,7,17,6,4,19
31,31,3,2,0,13,6,19,8
32,32,2,7,9,6,1,11,17
33,33,15,5,10,6,19,12,1
34,34,5,7,16,15,17,13,1
35,35,13,5,8,1,17,7,6
36,36,1,20,13,17,8,11,19
37,37,20,9,8,3,14,4,17
38,38,10,6,15,8,1,14,9
39,39,13,3,11,4,20,7,18
40,40,20,13,10,6,11,9,1
41,41,1,7,10,0,17,12,18
42,42,1,4,14,0,10,13,6
43,43,1,5,7,0,6,9,17
44,44,11,4,9,16,15,7,10
45,45,2,8,6,13,17,5,12
46,46,16,9,12,13,10,8,20
47,47,1,12,17,7,2,0,11
48,48,1,10,4,20,6,2,11
