,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,18,13,1,3,6
1,1,19,8,1,15,2,6,12
2,2,11,10,7,15,1,19,13
3,3,9,18,5,11,19,7,10
4,4,6,7,18,5,9,1,0
5,5,5,15,8,13,20,14,7
6,6,19,20,15,13,3,0,17
7,7,9,16,10,14,5,0,11
8,8,9,0,5,4,19,13,15
9,9,4,5,16,13,19,12,14
10,10,5,13,18,8,7,19,4
11,11,10,7,13,6,15,0,5
12,12,3,8,0,12,20,6,13
13,13,9,2,10,8,4,17,1
14,14,4,20,8,16,17,18,13
15,15,10,9,5,12,7,18,0
16,16,4,14,12,3,20,7,11
17,17,13,15,11,14,7,9,16
18,18,8,5,12,11,10,19,9
19,19,19,17,0,20,8,10,7
20,20,15,11,14,10,3,20,16
21,21,19,2,20,13,18,0,12
22,22,13,5,11,19,17,9,2
23,23,2,4,8,20,9,15,3
24,24,19,1,2,15,7,17,3
25,25,11,16,13,15,20,4,8
26,26,1,19,5,0,17,2,11
27,27,5,13,8,9,3,12,1
28,28,2,0,10,7,13,19,15
29,29,7,19,4,5,14,0,3
30,30,10,16,6,5,18,11,3
31,31,2,14,18,7,1,0,13
32,32,2,4,15,20,18,11,8
33,33,19,4,16,10,18,8,9
34,34,16,1,17,13,0,3,12
35,35,9,19,7,2,16,14,0
36,36,15,20,1,10,11,0,19
37,37,7,8,6,12,19,9,20
38,38,7,16,13,19,20,9,18
39,39,17,16,10,9,11,7,6
40,40,11,9,20,12,10,6,18
41,41,15,4,5,18,10,0,16
42,42,8,3,1,5,10,9,18
43,43,1,4,16,6,17,10,19
44,44,14,17,6,20,11,0,15
45,45,20,16,14,2,4,6,0
46,46,4,13,10,16,15,12,20
47,47,0,3,11,17,18,13,12
48,48,5,8,9,18,15,0,19
