,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,9,14,11,6,13,17
1,1,0,17,9,15,5,11,20
2,2,0,2,1,20,11,16,12
3,3,12,19,9,4,3,10,18
4,4,20,5,10,1,12,16,6
5,5,20,13,9,1,10,5,11
6,6,17,7,10,11,20,1,5
7,7,4,14,8,16,18,20,12
8,8,19,20,4,16,2,14,13
9,9,13,3,4,17,6,8,5
10,10,7,17,14,18,9,1,19
11,11,12,18,14,20,17,5,4
12,12,4,5,8,17,15,13,3
13,13,17,20,6,0,8,1,3
14,14,14,4,7,9,17,12,10
15,15,9,7,5,14,3,19,2
16,16,14,15,18,0,13,17,3
17,17,2,13,9,19,20,0,11
18,18,10,4,17,14,19,9,2
19,19,20,18,8,7,13,16,17
20,20,0,10,17,8,2,1,6
21,21,19,2,12,9,11,20,3
22,22,1,5,19,20,16,3,11
23,23,13,17,6,1,20,4,2
24,24,5,14,12,0,11,3,8
25,25,12,20,11,17,19,6,9
26,26,0,17,4,5,10,1,8
27,27,8,10,18,12,19,1,20
28,28,9,19,1,20,14,2,8
29,29,8,20,19,9,3,10,4
30,30,1,12,11,3,20,6,13
31,31,7,10,0,2,9,4,18
32,32,2,15,13,6,18,8,1
33,33,5,7,9,12,18,0,6
34,34,13,5,12,19,9,7,4
35,35,14,1,5,0,15,3,9
36,36,15,8,16,5,19,14,2
37,37,11,19,2,12,15,8,6
38,38,4,5,1,14,0,17,10
39,39,10,3,11,20,17,18,1
40,40,6,16,12,20,5,4,18
41,41,19,13,17,10,8,2,18
42,42,20,13,12,19,15,8,16
43,43,7,16,18,10,0,17,13
44,44,3,7,8,18,13,12,5
45,45,18,3,2,19,14,17,0
46,46,16,2,4,3,11,17,1
47,47,19,12,6,4,0,20,8
48,48,13,10,17,3,5,2,18
