,round,tube0,tube1,tube2
0,0,6,3,9
1,1,4,5,1
2,2,7,0,6
3,3,3,6,5
4,4,5,9,1
5,5,4,0,5
6,6,0,3,8
7,7,8,6,4
8,8,9,0,4
9,9,8,1,6
10,10,9,7,8
11,11,9,4,8
12,12,5,7,0
13,13,4,8,0
14,14,6,0,7
15,15,4,6,9
16,16,5,6,3
17,17,9,4,0
18,18,2,4,1
19,19,4,1,7
20,20,7,2,1
21,21,8,1,3
22,22,3,1,9
23,23,5,2,8
