,round,tube0,tube1,tube2
0,0,6,2,1
1,1,5,9,6
2,2,4,0,5
3,3,5,8,1
4,4,0,7,8
5,5,1,5,4
6,6,6,2,7
7,7,0,1,9
8,8,9,6,2
9,9,4,2,5
10,10,1,2,8
11,11,4,5,3
12,12,1,6,5
13,13,5,6,0
14,14,7,0,5
15,15,5,8,7
16,16,7,0,3
17,17,7,2,8
18,18,8,5,9
19,19,7,3,8
20,20,2,0,5
21,21,9,8,4
22,22,4,6,9
23,23,6,3,4
