,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,7,10,8,9,15,2
1,1,8,2,17,16,10,20,1
2,2,4,8,1,12,17,3,5
3,3,13,4,8,1,3,12,6
4,4,14,11,0,3,16,7,1
5,5,16,19,0,20,17,5,10
6,6,20,13,14,16,3,7,10
7,7,18,13,12,3,14,2,20
8,8,16,8,10,5,18,7,3
9,9,18,2,14,11,7,1,17
10,10,19,14,8,10,1,17,3
11,11,1,7,17,4,10,9,12
12,12,12,18,1,5,4,6,17
13,13,20,3,9,7,19,13,14
14,14,6,17,13,5,1,19,9
15,15,19,2,15,12,1,16,18
16,16,4,9,6,13,16,0,18
17,17,2,6,4,12,10,0,13
18,18,2,3,0,19,18,12,17
19,19,4,10,0,20,11,1,15
20,20,10,8,13,12,7,16,17
21,21,19,3,16,6,1,20,18
22,22,7,15,10,12,16,6,2
23,23,5,13,1,2,10,11,14
24,24,0,12,6,9,18,10,8
25,25,19,3,5,0,20,8,4
26,26,11,14,10,1,13,18,7
27,27,19,3,5,18,12,1,0
28,28,0,1,14,19,2,3,11
29,29,13,2,20,19,9,17,15
30,30,17,4,3,1,15,2,8
31,31,2,5,14,7,15,6,0
32,32,11,2,18,0,7,6,1
33,33,18,9,17,7,6,16,4
34,34,17,12,18,5,4,10,1
35,35,8,17,20,9,2,12,11
36,36,15,6,20,7,12,14,0
37,37,7,10,19,15,6,4,20
38,38,20,2,13,3,5,7,16
39,39,19,14,12,20,4,11,13
40,40,5,17,15,18,2,16,4
41,41,14,2,12,13,18,17,0
42,42,3,18,15,6,5,19,20
43,43,10,5,4,14,19,9,13
44,44,17,20,16,2,13,9,8
45,45,4,16,2,3,9,6,13
46,46,18,6,5,3,8,14,7
47,47,0,1,13,8,10,16,18
48,48,8,19,9,14,3,10,16
