,round,tube0,tube1,tube2
0,0,4,0,7
1,1,1,5,7
2,2,1,0,9
3,3,3,6,9
4,4,4,5,6
5,5,0,7,3
6,6,9,6,5
7,7,9,3,4
8,8,9,8,4
9,9,3,2,6
10,10,3,6,4
11,11,9,5,4
12,12,5,8,7
13,13,4,9,1
14,14,7,4,2
15,15,5,7,1
16,16,5,4,6
17,17,4,9,7
18,18,0,2,7
19,19,3,6,2
20,20,6,0,9
21,21,5,3,0
22,22,2,1,6
23,23,0,6,2
