,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,0,18,17,13,19,20
1,1,2,1,3,0,5,4,10
2,2,3,1,13,7,10,6,8
3,3,0,9,2,4,6,10,16
4,4,12,4,18,20,3,10,2
5,5,1,13,10,5,8,3,11
6,6,18,9,5,11,8,13,7
7,7,4,9,1,10,12,13,5
8,8,18,20,1,6,9,8,17
9,9,2,1,12,3,14,9,13
10,10,18,8,7,2,6,16,12
11,11,19,10,9,1,0,11,3
12,12,10,19,4,11,9,18,0
13,13,15,6,10,11,13,19,2
14,14,17,2,4,10,0,5,7
15,15,0,4,1,7,17,20,6
16,16,9,19,16,20,14,12,6
17,17,17,15,7,11,9,5,14
18,18,4,7,3,8,1,19,17
19,19,8,18,2,12,15,10,20
20,20,14,6,9,5,8,4,20
21,21,7,3,4,1,8,9,2
22,22,3,5,1,13,4,14,9
23,23,13,12,4,2,18,9,15
24,24,5,2,0,12,6,10,11
25,25,0,3,17,11,12,13,6
26,26,7,20,16,17,19,3,8
27,27,16,7,4,11,3,9,19
28,28,10,9,19,2,12,14,4
29,29,3,5,0,19,11,1,15
30,30,7,15,1,5,20,16,0
31,31,7,15,10,0,11,4,19
32,32,8,13,7,16,4,2,14
33,33,20,10,13,7,12,6,17
34,34,19,4,15,6,16,11,10
35,35,7,14,4,13,19,10,8
36,36,12,19,16,0,17,3,5
37,37,17,4,15,2,13,3,18
38,38,15,1,16,18,9,5,6
39,39,14,2,11,20,10,6,19
40,40,4,18,12,0,5,8,20
41,41,6,3,16,1,0,12,11
42,42,16,14,20,3,8,10,6
43,43,15,20,12,11,0,10,19
44,44,9,19,17,12,1,20,10
45,45,15,2,4,5,16,10,3
46,46,18,11,10,0,8,1,13
47,47,16,19,7,2,1,3,8
48,48,9,13,18,16,19,17,6
