,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,11,9,16,8,2,14
1,1,14,11,5,3,10,0,19
2,2,3,5,0,13,1,19,10
3,3,15,3,4,14,19,2,11
4,4,3,10,14,8,1,13,15
5,5,12,13,10,14,1,20,17
6,6,20,15,10,7,18,11,1
7,7,7,1,19,13,17,14,11
8,8,3,4,13,14,7,2,9
9,9,12,14,1,5,2,10,17
10,10,2,17,15,12,5,6,16
11,11,19,11,20,0,6,8,15
12,12,8,18,14,5,11,3,19
13,13,0,20,13,1,3,19,16
14,14,18,5,14,11,7,16,9
15,15,8,11,7,16,4,6,18
16,16,6,3,12,18,15,16,1
17,17,15,13,1,5,6,3,0
18,18,0,4,13,9,2,16,3
19,19,5,11,9,3,20,14,4
20,20,12,6,8,11,2,13,18
21,21,20,6,13,12,18,10,3
22,22,4,8,5,19,16,12,14
23,23,4,2,17,9,18,16,7
24,24,20,16,6,19,0,7,10
25,25,10,18,0,13,11,4,16
26,26,20,19,2,12,4,1,0
27,27,2,3,13,15,17,12,8
28,28,13,5,2,8,11,18,6
29,29,17,8,2,3,11,1,12
30,30,1,20,4,12,5,3,0
31,31,3,19,8,6,13,2,20
32,32,12,7,10,8,6,16,0
33,33,14,4,10,17,6,11,7
34,34,0,18,14,16,7,11,6
35,35,6,16,0,1,8,7,3
36,36,3,5,6,8,1,10,12
37,37,18,10,1,16,17,14,5
38,38,0,20,14,8,17,1,4
39,39,6,2,8,3,18,5,1
40,40,13,4,10,14,17,12,15
41,41,5,6,14,16,2,7,17
42,42,14,18,0,15,10,2,13
43,43,20,18,9,3,7,8,4
44,44,0,4,12,7,6,14,2
45,45,17,18,12,7,2,4,14
46,46,19,14,9,15,16,4,7
47,47,2,1,11,3,13,10,9
48,48,16,6,10,17,18,11,12
