,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,11,4,18,5,20
1,1,1,2,17,16,12,13,8
2,2,19,10,14,3,0,2,1
3,3,19,20,12,2,16,5,14
4,4,20,14,10,8,5,12,0
5,5,2,12,1,9,14,11,3
6,6,5,4,11,1,6,9,0
7,7,1,5,3,18,2,14,8
8,8,4,15,17,1,10,20,9
9,9,20,3,11,9,6,18,14
10,10,16,17,8,20,13,4,2
11,11,8,4,16,14,1,6,5
12,12,8,14,11,12,10,16,2
13,13,15,11,5,6,10,1,4
14,14,0,3,20,12,18,6,19
15,15,10,3,17,19,8,13,5
16,16,20,14,6,5,18,17,2
17,17,20,9,3,12,4,10,15
18,18,12,4,13,2,9,19,3
19,19,19,5,6,0,11,18,2
20,20,2,6,15,3,17,9,0
21,21,10,19,7,15,16,6,2
22,22,2,6,12,1,20,14,0
23,23,19,12,5,1,3,20,9
24,24,4,9,6,14,17,13,12
25,25,16,17,19,4,9,13,3
26,26,14,4,1,12,9,16,10
27,27,10,3,20,6,0,11,16
28,28,1,6,10,8,15,17,7
29,29,4,10,5,14,20,13,12
30,30,12,15,17,18,13,19,7
31,31,8,14,15,18,20,4,9
32,32,11,17,0,10,15,14,2
33,33,6,9,8,20,1,5,12
34,34,9,10,3,0,17,2,4
35,35,10,1,2,4,20,17,15
36,36,16,2,5,8,13,18,15
37,37,18,7,0,2,6,15,12
38,38,12,4,5,17,13,18,1
39,39,4,19,18,10,13,11,16
40,40,1,8,0,18,20,4,13
41,41,3,12,17,9,13,18,4
42,42,0,2,17,18,12,20,19
43,43,9,20,12,3,17,10,19
44,44,20,3,14,2,13,19,5
45,45,11,4,5,18,10,9,1
46,46,17,16,18,19,1,11,9
47,47,19,1,7,12,13,15,10
48,48,11,15,13,4,20,6,14
