,round,tube0,tube1,tube2
0,0,2,5,3
1,1,6,3,9
2,2,3,9,7
3,3,9,6,5
4,4,6,5,9
5,5,6,5,7
6,6,9,0,6
7,7,8,4,3
8,8,9,5,8
9,9,2,4,0
10,10,2,0,8
11,11,1,8,0
12,12,4,9,8
13,13,9,7,3
14,14,8,5,3
15,15,9,7,8
16,16,0,7,1
17,17,7,9,0
18,18,6,2,9
19,19,2,5,7
20,20,6,7,3
21,21,3,7,1
22,22,6,3,1
23,23,9,3,2
