,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,11,4,3,5,0,9
1,1,17,7,13,18,8,11,10
2,2,5,11,2,9,16,18,12
3,3,12,14,0,10,7,4,11
4,4,20,6,8,15,17,18,10
5,5,15,13,1,0,17,5,14
6,6,2,20,7,15,18,5,14
7,7,2,15,7,3,17,6,0
8,8,2,19,15,0,17,10,16
9,9,2,20,0,13,17,18,10
10,10,13,9,15,17,5,16,10
11,11,8,19,4,17,18,15,0
12,12,18,7,9,3,2,16,14
13,13,2,1,12,3,20,17,8
14,14,0,5,6,16,3,1,19
15,15,18,2,14,1,6,16,17
16,16,6,8,20,1,5,19,17
17,17,20,18,11,8,15,13,2
18,18,18,4,10,16,7,17,20
19,19,1,3,20,7,9,12,14
20,20,18,14,4,20,12,0,13
21,21,2,17,3,7,1,0,4
22,22,0,15,17,12,14,4,19
23,23,4,0,20,3,19,18,1
24,24,16,0,18,3,6,17,11
25,25,18,16,12,4,13,15,10
26,26,11,12,4,5,7,1,9
27,27,17,15,14,19,10,0,9
28,28,20,11,10,19,5,12,0
29,29,10,16,2,11,8,15,13
30,30,16,4,17,8,9,11,19
31,31,13,15,2,10,11,19,14
32,32,20,11,8,14,10,4,1
33,33,1,0,3,18,11,19,8
34,34,20,2,18,16,19,12,15
35,35,5,20,9,7,6,13,14
36,36,16,20,12,14,5,4,0
37,37,7,5,11,12,0,17,13
38,38,9,17,11,5,20,6,18
39,39,15,19,17,13,9,5,7
40,40,16,13,15,19,7,17,11
41,41,6,16,19,7,15,1,20
42,42,5,6,13,18,4,0,1
43,43,7,16,14,9,20,5,15
44,44,8,11,4,20,14,9,6
45,45,4,6,14,12,0,20,16
46,46,12,19,9,6,7,17,18
47,47,17,0,10,13,8,2,3
48,48,20,10,0,7,17,8,5
