,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,17,19,20,15,4,1
1,1,4,11,7,19,13,14,9
2,2,4,15,13,5,20,1,18
3,3,11,16,10,5,0,17,20
4,4,5,11,7,4,1,18,12
5,5,13,8,3,4,7,19,12
6,6,5,10,1,13,9,14,0
7,7,20,7,4,9,18,15,8
8,8,7,2,12,8,13,1,14
9,9,0,9,4,17,10,1,12
10,10,14,10,3,20,18,4,15
11,11,16,17,5,9,20,10,11
12,12,0,7,5,2,8,6,13
13,13,3,10,5,7,4,6,1
14,14,7,4,12,15,18,11,16
15,15,20,2,11,18,14,3,17
16,16,7,2,1,20,9,5,0
17,17,7,0,9,14,8,19,11
18,18,7,9,0,18,2,4,1
19,19,11,16,5,14,8,2,20
20,20,3,16,1,0,12,15,7
21,21,9,19,3,8,11,16,0
22,22,13,18,7,20,10,3,2
23,23,6,13,12,10,7,2,0
24,24,16,10,9,14,12,1,19
25,25,0,13,10,6,11,9,8
26,26,20,7,14,4,11,19,6
27,27,0,8,3,19,13,4,17
28,28,9,13,14,3,10,1,15
29,29,19,18,2,1,7,16,15
30,30,0,11,13,19,14,8,16
31,31,17,12,15,4,11,6,18
32,32,6,14,20,4,3,18,2
33,33,15,7,0,5,17,18,13
34,34,15,16,1,4,0,14,5
35,35,10,16,20,1,3,19,5
36,36,9,6,4,12,20,7,8
37,37,17,9,14,5,13,6,2
38,38,5,20,17,19,8,15,13
39,39,8,13,15,18,17,5,12
40,40,14,9,20,4,11,19,5
41,41,15,9,20,13,11,3,5
42,42,17,16,10,11,14,13,6
43,43,1,19,16,18,5,9,8
44,44,9,5,11,18,13,8,3
45,45,19,4,12,9,17,20,18
46,46,3,9,11,7,19,6,14
47,47,10,7,5,11,14,1,16
48,48,20,19,14,12,6,16,8
