,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,0,1,18,17,8,11
1,1,4,3,11,7,17,9,12
2,2,14,16,0,20,7,12,17
3,3,18,10,0,2,17,9,6
4,4,2,9,12,16,20,18,19
5,5,2,7,12,4,17,3,6
6,6,20,12,0,4,14,5,18
7,7,11,8,19,4,6,9,0
8,8,8,17,4,2,0,13,12
9,9,10,14,4,1,9,19,18
10,10,4,16,8,19,9,1,10
11,11,12,14,11,18,0,17,7
12,12,15,14,10,6,4,11,13
13,13,6,9,0,18,1,7,10
14,14,0,7,3,15,14,8,1
15,15,12,8,20,1,5,3,6
16,16,0,15,13,5,1,10,3
17,17,18,17,1,15,16,9,3
18,18,19,5,17,18,15,8,11
19,19,7,1,4,16,0,10,3
20,20,2,18,11,16,9,20,17
21,21,2,14,3,1,8,6,17
22,22,8,3,16,2,9,12,19
23,23,6,1,0,8,18,9,4
24,24,5,17,13,15,16,3,6
25,25,10,17,1,19,13,16,18
26,26,2,10,1,14,8,9,7
27,27,12,19,1,8,0,9,5
28,28,10,12,2,19,1,13,15
29,29,8,16,5,14,0,17,7
30,30,12,5,17,19,0,15,3
31,31,9,20,18,2,7,8,1
32,32,16,5,14,1,9,17,0
33,33,2,18,10,12,15,14,3
34,34,0,13,6,7,15,1,19
35,35,0,17,9,5,3,13,20
36,36,2,19,13,6,12,1,15
37,37,17,9,16,1,8,20,11
38,38,9,14,15,17,6,1,0
39,39,0,16,9,5,3,15,1
40,40,18,17,5,12,1,13,3
41,41,19,7,12,15,17,4,2
42,42,1,4,6,10,9,19,17
43,43,17,2,10,9,6,15,19
44,44,13,10,12,20,8,3,2
45,45,16,8,5,0,3,2,14
46,46,13,9,1,0,20,11,2
47,47,19,6,16,17,11,10,13
48,48,5,0,12,8,11,1,6
