,round,tube0,tube1,tube2
0,0,7,5,8
1,1,0,3,4
2,2,0,5,4
3,3,0,8,5
4,4,5,2,8
5,5,4,7,6
6,6,1,5,6
7,7,7,3,1
8,8,1,3,2
9,9,1,9,8
10,10,4,5,8
11,11,4,2,1
12,12,8,3,6
13,13,5,2,1
14,14,2,6,9
15,15,5,4,1
16,16,5,0,9
17,17,4,0,3
18,18,4,2,0
19,19,3,6,4
20,20,6,8,4
21,21,8,5,3
22,22,4,8,0
23,23,8,4,1
