,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,18,5,12,3,15,17
1,1,10,0,7,14,9,3,16
2,2,13,20,0,1,16,14,8
3,3,6,7,2,0,14,19,16
4,4,7,19,18,4,5,20,12
5,5,16,7,4,2,9,20,11
6,6,6,0,19,15,11,9,20
7,7,11,10,15,12,6,2,18
8,8,0,4,5,3,10,11,1
9,9,7,9,11,17,1,8,2
10,10,4,12,17,11,16,8,19
11,11,8,14,6,12,10,0,4
12,12,20,10,9,13,1,4,0
13,13,11,10,12,14,5,3,13
14,14,5,6,12,20,14,0,3
15,15,7,16,0,18,8,15,19
16,16,1,14,7,10,0,3,16
17,17,10,14,17,6,7,12,4
18,18,0,3,18,12,11,19,10
19,19,0,11,4,18,15,7,5
20,20,4,6,8,15,7,13,17
21,21,4,19,16,9,15,12,7
22,22,15,12,5,17,1,14,16
23,23,18,15,11,1,6,0,16
24,24,7,3,19,18,17,13,6
25,25,3,5,10,2,13,1,8
26,26,13,3,0,16,20,1,8
27,27,6,1,10,16,2,13,14
28,28,9,8,5,1,0,17,15
29,29,3,12,20,2,8,6,7
30,30,20,9,12,11,6,19,3
31,31,19,15,5,0,7,17,13
32,32,13,11,19,20,15,6,2
33,33,18,4,15,11,17,7,19
34,34,12,6,17,16,4,2,10
35,35,8,18,16,12,10,6,9
36,36,15,14,7,18,20,9,3
37,37,19,20,14,18,2,3,15
38,38,0,5,14,7,17,1,18
39,39,20,16,19,6,2,11,15
40,40,18,8,4,11,17,5,0
41,41,8,19,20,5,12,4,15
42,42,8,7,17,5,2,15,11
43,43,15,0,19,11,4,1,20
44,44,2,6,16,17,8,19,9
45,45,3,16,19,13,11,18,12
46,46,12,2,17,14,9,4,18
47,47,13,17,15,14,6,8,9
48,48,19,11,8,6,17,12,2
