,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,8,13,12,7,18
1,1,18,15,9,16,11,20,3
2,2,12,19,8,0,4,11,3
3,3,17,2,0,18,11,7,9
4,4,6,20,4,0,8,5,18
5,5,4,19,2,12,20,11,1
6,6,6,2,18,19,20,14,7
7,7,17,16,9,2,4,0,5
8,8,2,12,14,3,15,6,18
9,9,7,1,15,18,20,9,11
10,10,17,10,5,18,2,8,14
11,11,7,19,11,16,18,6,3
12,12,8,10,12,2,20,18,7
13,13,20,4,7,3,6,1,0
14,14,13,8,2,6,16,18,12
15,15,5,11,13,0,3,15,7
16,16,11,20,9,1,19,10,6
17,17,16,5,8,20,2,18,19
18,18,15,5,1,18,13,7,10
19,19,2,19,14,17,5,10,15
20,20,11,9,15,7,13,18,1
21,21,8,3,10,19,6,14,20
22,22,19,15,0,6,3,18,2
23,23,1,10,6,14,20,0,4
24,24,11,6,2,20,10,4,12
25,25,8,11,18,1,12,16,19
26,26,18,7,19,14,6,16,0
27,27,11,6,14,15,10,7,20
28,28,17,20,11,1,4,18,9
29,29,17,1,3,15,4,12,14
30,30,11,7,3,15,10,13,8
31,31,15,2,0,18,11,8,10
32,32,12,14,5,17,15,4,10
33,33,1,14,17,10,3,9,20
34,34,14,2,18,4,6,19,11
35,35,9,8,15,13,14,18,4
36,36,10,20,1,7,14,8,18
37,37,1,3,20,8,19,18,5
38,38,10,16,3,7,20,12,5
39,39,0,2,1,10,4,13,6
40,40,7,0,3,8,2,17,11
41,41,10,0,3,13,11,1,7
42,42,19,13,7,6,20,18,3
43,43,0,9,19,8,17,11,13
44,44,12,13,6,0,1,2,20
45,45,7,1,14,2,10,17,18
46,46,1,15,3,9,0,4,6
47,47,13,1,20,12,15,19,5
48,48,20,10,1,6,8,9,4
