,round,tube0,tube1,tube2
0,0,2,1,3
1,1,7,8,5
2,2,5,0,4
3,3,3,2,8
4,4,4,5,1
5,5,3,4,8
6,6,6,4,8
7,7,8,9,2
8,8,5,1,0
9,9,4,5,3
10,10,2,9,6
11,11,2,0,7
12,12,0,9,8
13,13,3,9,5
14,14,5,3,0
15,15,7,9,3
16,16,1,0,3
17,17,3,6,9
18,18,4,9,7
19,19,9,6,5
20,20,5,2,7
21,21,1,2,7
22,22,5,3,2
23,23,8,5,0
