,round,tube0,tube1,tube2
0,0,0,3,8
1,1,3,9,8
2,2,6,8,1
3,3,7,3,4
4,4,3,7,4
5,5,4,7,1
6,6,9,8,4
7,7,5,7,6
8,8,4,9,8
9,9,8,9,4
10,10,6,0,2
11,11,4,5,8
12,12,4,0,8
13,13,8,3,9
14,14,3,4,5
15,15,9,2,4
16,16,6,1,7
17,17,3,4,8
18,18,8,2,3
19,19,1,9,5
20,20,5,3,7
21,21,3,7,1
22,22,8,1,5
23,23,1,9,3
