,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,9,12,1,11,6,0,7
1,1,10,2,16,0,13,17,6
2,2,3,15,9,19,11,0,18
3,3,10,1,15,20,11,6,16
4,4,12,0,3,8,5,9,10
5,5,15,11,10,0,9,8,12
6,6,17,8,14,6,12,13,16
7,7,13,4,6,16,5,19,20
8,8,13,3,6,19,14,0,20
9,9,3,19,10,2,7,8,5
10,10,10,6,17,1,0,8,11
11,11,18,1,14,16,0,8,10
12,12,20,9,19,5,3,14,12
13,13,4,8,3,16,6,9,20
14,14,1,0,14,17,10,19,7
15,15,9,1,17,4,20,5,11
16,16,6,1,18,17,3,13,5
17,17,12,15,10,0,18,1,2
18,18,13,2,9,5,19,18,20
19,19,9,13,2,14,7,3,19
20,20,10,3,16,0,15,11,12
21,21,3,0,13,18,16,6,7
22,22,1,17,8,19,16,10,11
23,23,4,7,10,12,20,15,5
24,24,11,10,1,4,9,2,6
25,25,18,16,3,13,20,2,9
26,26,20,9,15,13,10,12,3
27,27,2,7,0,13,11,10,5
28,28,16,12,20,9,7,14,19
29,29,15,19,14,13,3,11,10
30,30,13,1,17,0,7,2,6
31,31,17,3,4,0,10,6,16
32,32,13,2,1,17,11,7,16
33,33,8,9,5,18,3,13,19
34,34,20,11,13,7,8,9,17
35,35,0,5,15,9,3,8,11
36,36,14,15,2,1,11,10,20
37,37,11,12,19,6,2,1,10
38,38,12,10,13,2,20,16,7
39,39,0,5,15,3,14,6,4
40,40,5,18,16,7,14,6,20
41,41,2,18,0,11,9,5,4
42,42,17,19,0,7,6,11,9
43,43,10,12,1,2,5,4,3
44,44,10,9,8,4,3,7,11
45,45,17,16,12,4,15,14,6
46,46,15,18,19,3,5,7,12
47,47,11,1,0,10,5,3,4
48,48,17,19,11,13,14,15,9
