,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,9,17,11,5,10,13
1,1,14,10,7,6,12,11,8
2,2,8,6,14,18,10,17,19
3,3,13,0,2,19,3,14,12
4,4,7,12,15,20,16,5,18
5,5,1,3,2,0,4,5,19
6,6,0,5,3,2,1,6,7
7,7,6,4,7,20,8,1,0
8,8,3,0,2,5,8,13,4
9,9,20,18,4,7,3,10,5
10,10,0,18,13,10,11,14,2
11,11,2,3,9,4,7,13,14
12,12,4,7,9,5,8,10,13
13,13,3,1,8,5,17,15,20
14,14,17,10,8,11,7,19,14
15,15,3,5,4,9,14,19,12
16,16,0,8,2,4,11,9,6
17,17,2,0,4,8,9,5,20
18,18,0,15,18,10,3,1,17
19,19,0,1,7,5,2,6,11
20,20,1,2,5,6,0,12,3
21,21,3,1,14,6,19,4,5
22,22,5,13,3,14,12,11,2
23,23,2,1,6,7,17,14,3
24,24,5,2,1,17,4,16,6
25,25,0,9,5,15,4,3,2
26,26,0,17,1,11,10,16,14
27,27,0,2,3,11,9,10,1
28,28,19,1,4,3,18,12,14
29,29,18,5,4,1,0,6,20
30,30,17,13,6,14,3,15,16
31,31,4,13,12,5,3,2,9
32,32,7,1,10,16,17,15,12
33,33,11,15,2,10,13,4,1
34,34,5,4,20,8,0,14,3
35,35,20,10,17,12,6,5,11
36,36,16,2,17,12,18,11,20
37,37,11,1,0,8,2,3,4
38,38,20,4,9,3,11,5,18
39,39,5,3,0,19,1,9,11
40,40,13,8,9,16,15,4,10
41,41,2,13,12,10,4,14,19
42,42,15,6,0,7,20,17,3
43,43,7,18,8,20,17,3,4
44,44,6,5,17,8,10,0,13
45,45,13,11,6,20,19,16,4
46,46,13,0,2,1,9,12,3
47,47,15,5,2,6,16,1,4
48,48,9,8,1,0,6,2,10
