,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,11,16,4,5,15,20
1,1,18,5,3,14,11,16,15
2,2,20,2,9,6,15,18,16
3,3,12,6,2,1,9,3,5
4,4,12,20,8,19,13,17,6
5,5,1,3,18,15,20,13,7
6,6,15,1,7,13,12,10,17
7,7,13,6,4,1,11,15,20
8,8,5,1,8,17,15,9,12
9,9,11,2,1,7,13,6,19
10,10,14,0,12,19,1,17,5
11,11,6,4,20,0,14,19,12
12,12,13,11,2,17,14,1,3
13,13,3,14,15,6,10,17,20
14,14,1,5,10,13,17,2,11
15,15,7,20,17,6,13,10,19
16,16,10,4,2,17,0,9,12
17,17,13,17,18,7,19,11,0
18,18,13,5,19,10,1,4,16
19,19,12,3,8,16,4,7,0
20,20,16,13,11,2,8,20,19
21,21,13,9,5,4,0,1,7
22,22,17,14,5,13,20,12,1
23,23,0,2,5,6,1,8,9
24,24,8,13,14,6,20,18,9
25,25,6,4,12,18,19,17,10
26,26,13,19,16,0,10,1,4
27,27,6,0,8,13,10,2,15
28,28,14,12,0,1,18,3,19
29,29,16,0,10,18,6,20,9
30,30,6,3,7,14,1,17,11
31,31,9,13,6,8,10,2,16
32,32,1,20,5,17,2,0,6
33,33,2,10,18,15,11,13,4
34,34,18,13,7,9,12,2,20
35,35,15,19,5,17,10,9,16
36,36,13,20,7,18,16,17,2
37,37,15,20,18,10,13,0,17
38,38,0,4,18,3,10,20,14
39,39,16,18,15,5,1,10,2
40,40,9,15,13,20,5,3,4
41,41,16,20,10,13,4,18,14
42,42,0,17,2,14,15,1,10
43,43,3,20,15,10,6,19,9
44,44,3,14,20,12,16,10,4
45,45,16,5,18,14,10,19,3
46,46,12,16,8,17,10,0,2
47,47,3,10,15,11,18,5,12
48,48,17,11,5,3,9,8,7
