,round,tube0,tube1,tube2
0,0,4,6,1
1,1,5,6,3
2,2,5,9,8
3,3,6,1,5
4,4,5,0,3
5,5,1,0,5
6,6,6,5,9
7,7,6,4,7
8,8,4,9,7
9,9,2,7,0
10,10,0,9,8
11,11,0,6,3
12,12,1,4,2
13,13,6,4,3
14,14,0,6,9
15,15,8,1,7
16,16,5,8,7
17,17,3,0,4
18,18,0,3,7
19,19,2,1,0
20,20,7,0,4
21,21,3,9,6
22,22,9,6,7
23,23,7,3,6
