,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,5,4,2,1,18,8
1,1,0,2,1,6,11,9,10
2,2,4,0,1,3,7,5,8
3,3,7,6,3,2,15,0,19
4,4,5,1,14,4,0,18,2
5,5,1,2,10,4,9,14,19
6,6,0,6,3,1,2,14,12
7,7,1,14,13,8,6,19,11
8,8,7,3,0,6,8,13,11
9,9,8,9,15,0,2,20,4
10,10,3,17,11,15,5,20,13
11,11,10,5,19,0,3,20,18
12,12,7,14,6,12,18,3,5
13,13,17,19,0,16,10,20,8
14,14,5,15,4,6,16,20,1
15,15,0,8,15,9,6,7,16
16,16,15,5,4,2,14,13,3
17,17,3,7,5,19,0,9,13
18,18,2,5,6,3,4,14,8
19,19,7,10,3,8,13,9,20
20,20,5,3,0,4,18,12,8
21,21,7,3,5,9,6,8,14
22,22,5,11,7,1,3,19,8
23,23,20,19,10,0,6,18,9
24,24,14,5,3,4,0,19,9
25,25,1,3,11,20,14,0,18
26,26,19,10,16,11,13,17,1
27,27,11,10,4,2,3,19,20
28,28,4,6,18,20,13,2,15
29,29,4,11,10,6,1,14,9
30,30,4,5,7,3,9,11,10
31,31,20,18,1,2,15,8,9
32,32,4,2,1,5,3,15,0
33,33,20,10,3,17,4,6,14
34,34,7,14,0,20,8,2,9
35,35,6,3,8,4,15,7,12
36,36,20,18,13,1,2,4,16
37,37,19,0,8,2,1,18,3
38,38,16,4,9,3,5,0,12
39,39,10,11,5,12,19,4,18
40,40,20,2,17,0,8,1,10
41,41,8,4,18,5,9,17,19
42,42,9,20,8,12,5,1,2
43,43,1,11,20,5,10,3,8
44,44,7,5,3,20,4,17,9
45,45,16,5,12,15,1,20,19
46,46,2,12,19,7,17,6,10
47,47,2,0,8,7,1,6,14
48,48,13,0,1,12,18,3,15
