,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,11,18,13,3,12,8
1,1,19,6,11,13,5,9,14
2,2,9,6,17,19,0,7,18
3,3,7,4,18,2,12,3,10
4,4,4,12,0,2,3,8,14
5,5,14,4,19,18,9,7,20
6,6,4,19,2,20,13,9,17
7,7,16,3,7,4,13,8,2
8,8,14,6,3,9,13,12,18
9,9,18,20,5,13,1,7,8
10,10,8,13,2,6,14,18,17
11,11,17,1,19,15,4,18,9
12,12,15,10,11,18,5,0,20
13,13,11,3,12,14,18,0,7
14,14,11,13,19,9,18,1,16
15,15,2,3,6,16,18,7,1
16,16,18,5,0,17,20,8,10
17,17,2,15,5,7,17,3,1
18,18,11,16,17,4,9,3,5
19,19,2,16,18,19,10,1,13
20,20,12,14,16,19,9,5,11
21,21,5,19,0,15,20,9,3
22,22,2,18,4,19,5,9,11
23,23,19,8,14,15,0,1,17
24,24,12,4,3,7,8,18,19
25,25,6,0,13,14,18,10,12
26,26,14,13,6,10,17,9,4
27,27,14,13,17,18,2,8,1
28,28,16,9,0,20,8,5,7
29,29,6,8,19,0,14,11,17
30,30,1,20,9,12,10,2,4
31,31,9,8,20,5,2,4,12
32,32,11,7,2,8,12,9,16
33,33,18,8,19,2,14,5,10
34,34,14,17,13,9,16,1,8
35,35,13,16,12,20,6,19,0
36,36,13,16,1,10,17,7,15
37,37,15,8,14,9,0,7,13
38,38,0,13,2,8,11,18,9
39,39,14,9,1,7,15,17,4
40,40,15,8,1,3,2,17,6
41,41,4,18,13,12,20,8,1
42,42,1,12,6,9,18,2,17
43,43,12,11,13,5,14,17,7
44,44,14,18,16,17,13,1,20
45,45,2,13,0,20,17,10,19
46,46,17,0,3,9,4,19,12
47,47,9,10,14,5,15,16,18
48,48,15,7,12,18,16,0,20
