,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,20,12,10,11,19,3
1,1,0,11,7,2,14,6,3
2,2,1,0,10,14,17,16,19
3,3,3,17,2,12,0,19,7
4,4,6,13,12,19,0,5,20
5,5,17,13,4,10,11,5,2
6,6,11,20,8,15,4,13,18
7,7,1,5,15,3,20,6,8
8,8,13,6,4,0,20,19,12
9,9,4,5,14,15,6,2,11
10,10,17,4,15,2,6,8,13
11,11,18,6,12,2,20,4,13
12,12,14,4,19,16,11,20,7
13,13,3,0,11,14,4,10,5
14,14,14,1,6,0,2,13,3
15,15,18,6,16,8,7,0,14
16,16,5,8,4,11,9,15,10
17,17,16,20,5,10,14,0,1
18,18,1,17,14,11,6,16,15
19,19,10,17,11,18,19,5,9
20,20,10,18,17,11,20,13,16
21,21,18,9,13,20,0,16,19
22,22,3,4,20,9,14,16,2
23,23,10,1,6,0,2,20,4
24,24,8,9,17,19,20,2,12
25,25,3,5,0,20,18,6,11
26,26,13,1,8,2,7,6,19
27,27,17,16,8,4,19,3,11
28,28,9,8,2,6,19,5,20
29,29,2,0,8,5,14,7,15
30,30,3,11,17,16,14,2,9
31,31,14,18,16,15,10,12,3
32,32,8,14,6,5,0,4,20
33,33,0,17,20,14,3,6,5
34,34,10,5,19,15,14,3,6
35,35,3,9,11,1,19,5,2
36,36,16,4,20,3,1,7,8
37,37,15,7,2,18,17,16,3
38,38,20,8,9,1,15,16,0
39,39,9,6,13,15,1,18,2
40,40,2,10,12,11,13,7,9
41,41,0,9,2,5,8,1,4
42,42,18,7,11,6,15,12,1
43,43,4,5,8,1,9,6,18
44,44,20,11,2,18,12,14,6
45,45,2,1,16,20,0,10,8
46,46,17,18,4,19,15,1,9
47,47,10,0,20,3,13,4,1
48,48,18,13,16,5,10,6,2
