,round,tube0,tube1,tube2
0,0,3,7,2
1,1,5,0,4
2,2,2,6,5
3,3,1,3,5
4,4,7,4,3
5,5,7,3,5
6,6,6,3,2
7,7,0,4,2
8,8,4,1,6
9,9,4,6,3
10,10,8,2,0
11,11,9,5,6
12,12,0,8,1
13,13,2,1,7
14,14,2,9,3
15,15,8,0,1
16,16,4,2,9
17,17,6,1,0
18,18,2,8,7
19,19,4,3,0
20,20,9,7,8
21,21,1,4,7
22,22,6,8,0
23,23,3,7,1
