,round,tube0,tube1,tube2
0,0,3,5,4
1,1,6,5,1
2,2,4,1,6
3,3,6,8,2
4,4,6,4,9
5,5,0,5,7
6,6,3,7,8
7,7,9,2,5
8,8,9,7,3
9,9,8,3,0
10,10,6,4,3
11,11,2,8,0
12,12,0,6,2
13,13,0,5,6
14,14,4,6,0
15,15,6,7,0
16,16,3,7,0
17,17,3,7,1
18,18,3,5,0
19,19,9,7,0
20,20,6,3,8
21,21,7,4,8
22,22,4,8,2
23,23,8,1,4
