,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,4,11,18,14,16,6
1,1,20,3,10,13,15,4,12
2,2,14,4,3,8,17,15,1
3,3,8,13,16,10,18,7,9
4,4,6,19,16,17,10,8,7
5,5,2,17,7,10,0,4,6
6,6,7,0,6,5,13,18,15
7,7,9,0,5,7,10,18,17
8,8,7,14,15,4,17,18,12
9,9,16,11,15,1,13,2,6
10,10,15,18,1,17,16,20,8
11,11,9,13,18,20,16,5,3
12,12,16,6,17,2,13,20,10
13,13,4,3,10,5,7,16,19
14,14,17,7,3,6,10,16,1
15,15,2,8,18,3,16,17,0
16,16,20,9,16,5,10,13,12
17,17,0,11,3,16,5,9,10
18,18,16,9,18,13,20,0,6
19,19,10,2,14,5,17,1,0
20,20,13,12,7,18,14,5,8
21,21,0,8,12,9,14,15,7
22,22,9,3,5,1,10,18,2
23,23,1,7,10,5,18,20,8
24,24,10,19,2,1,20,17,8
25,25,11,8,12,4,18,15,5
26,26,20,8,7,4,5,9,15
27,27,12,7,19,17,13,18,9
28,28,20,5,12,0,6,2,15
29,29,9,0,15,7,19,3,5
30,30,13,12,18,0,4,17,20
31,31,4,12,7,16,2,18,20
32,32,20,8,1,9,4,15,16
33,33,8,11,2,7,5,9,13
34,34,9,7,3,14,12,8,13
35,35,10,0,9,11,8,13,19
36,36,18,12,20,13,3,2,16
37,37,10,2,16,1,9,0,17
38,38,13,20,8,2,12,5,1
39,39,2,14,19,0,18,7,6
40,40,8,13,0,17,11,10,3
41,41,20,17,11,12,19,15,8
42,42,7,19,18,8,1,2,13
43,43,15,4,6,1,20,9,2
44,44,15,17,11,1,3,13,14
45,45,13,11,15,17,3,14,1
46,46,1,3,7,8,9,12,19
47,47,1,0,18,19,2,17,6
48,48,18,2,8,13,14,15,5
