,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,4,12,7,15,3,1
1,1,5,19,12,9,14,11,8
2,2,3,15,5,12,17,13,2
3,3,15,16,0,20,6,10,2
4,4,11,14,19,18,15,7,8
5,5,10,20,14,7,5,17,3
6,6,8,7,0,9,2,13,18
7,7,17,16,14,18,19,2,7
8,8,12,5,20,7,15,1,9
9,9,4,9,3,1,17,20,5
10,10,2,6,5,9,19,0,16
11,11,19,9,11,10,8,17,0
12,12,4,17,13,19,9,10,14
13,13,18,12,6,11,16,7,0
14,14,4,10,5,7,9,18,19
15,15,15,14,7,3,10,6,4
16,16,20,7,12,14,2,9,10
17,17,3,20,8,6,16,7,17
18,18,4,5,8,10,17,7,12
19,19,15,10,0,12,20,3,2
20,20,8,17,5,18,19,10,3
21,21,15,20,6,2,0,3,11
22,22,19,10,5,7,14,6,16
23,23,1,18,0,11,8,7,5
24,24,2,17,10,3,8,14,1
25,25,9,19,17,16,4,12,1
26,26,15,2,12,9,18,16,13
27,27,19,2,9,3,5,4,14
28,28,13,2,12,20,9,10,15
29,29,6,17,5,12,18,20,14
30,30,10,2,5,13,6,0,14
31,31,14,4,18,3,0,13,5
32,32,9,16,0,19,6,3,12
33,33,17,9,5,16,0,2,11
34,34,12,19,16,2,17,5,18
35,35,11,18,9,1,17,8,13
36,36,17,19,7,15,14,1,3
37,37,12,10,6,13,0,7,4
38,38,8,6,0,10,20,12,13
39,39,19,3,10,13,16,14,1
40,40,6,7,1,10,11,3,19
41,41,19,14,3,2,9,6,11
42,42,12,17,7,8,13,20,1
43,43,15,10,13,4,19,0,11
44,44,19,2,12,16,15,1,7
45,45,1,19,11,9,8,0,10
46,46,9,19,14,16,6,5,7
47,47,12,16,1,10,6,14,4
48,48,16,4,20,17,15,13,19
