,round,tube0,tube1,tube2
0,0,9,7,5
1,1,4,7,1
2,2,7,3,0
3,3,2,9,5
4,4,0,4,2
5,5,1,3,6
6,6,1,4,9
7,7,8,9,2
8,8,0,6,8
9,9,9,0,5
10,10,5,4,9
11,11,3,8,7
12,12,0,9,3
13,13,9,8,3
14,14,1,9,5
15,15,9,1,5
16,16,4,1,6
17,17,3,4,5
18,18,4,2,5
19,19,5,0,9
20,20,4,2,8
21,21,0,4,3
22,22,7,6,2
23,23,3,4,2
