,round,tube0,tube1,tube2
0,0,9,5,6
1,1,8,2,9
2,2,5,7,9
3,3,7,4,0
4,4,1,8,6
5,5,8,2,3
6,6,3,5,9
7,7,5,8,1
8,8,7,1,9
9,9,9,2,0
10,10,6,9,4
11,11,1,8,7
12,12,5,1,3
13,13,8,0,9
14,14,1,0,8
15,15,5,8,7
16,16,5,0,8
17,17,3,1,6
18,18,3,1,7
19,19,7,6,5
20,20,3,7,6
21,21,0,4,7
22,22,9,7,0
23,23,0,8,1
