,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,8,13,12,7,18
1,1,4,2,18,14,5,10,16
2,2,12,3,20,9,1,5,2
3,3,12,0,15,19,4,11,7
4,4,19,16,15,3,12,6,8
5,5,8,13,7,18,12,20,11
6,6,10,5,17,20,19,11,16
7,7,4,1,11,3,9,14,8
8,8,5,17,16,15,12,11,4
9,9,5,14,12,8,20,7,0
10,10,8,17,11,6,18,1,12
11,11,5,15,4,11,7,16,12
12,12,19,0,13,18,17,12,9
13,13,17,14,20,5,11,7,16
14,14,5,8,3,20,19,6,10
15,15,0,6,19,5,9,14,3
16,16,4,3,19,6,5,11,17
17,17,19,2,9,5,14,6,11
18,18,11,17,14,2,7,18,10
19,19,18,15,0,16,12,8,13
20,20,11,16,6,20,7,13,12
21,21,14,19,0,16,9,1,13
22,22,7,9,20,10,3,6,16
23,23,16,4,10,2,19,7,1
24,24,16,19,3,1,7,0,20
25,25,2,11,5,4,7,3,6
26,26,15,1,17,10,5,9,20
27,27,0,2,13,19,7,6,16
28,28,0,5,1,4,20,12,7
29,29,18,1,13,6,15,10,9
30,30,0,19,17,1,2,7,13
31,31,19,14,9,7,18,16,15
32,32,7,14,19,1,18,3,6
33,33,0,14,9,18,2,16,5
34,34,4,2,15,14,16,12,19
35,35,4,2,1,12,15,9,8
36,36,16,14,10,1,13,8,18
37,37,5,10,6,11,2,12,3
38,38,3,16,9,17,14,7,6
39,39,19,1,5,8,7,3,20
40,40,19,4,3,11,12,16,15
41,41,0,2,18,7,3,9,19
42,42,2,12,18,6,10,7,5
43,43,9,4,2,8,3,17,15
44,44,0,19,9,15,6,7,18
45,45,10,1,4,17,2,3,11
46,46,10,3,5,20,17,16,9
47,47,17,1,3,0,7,6,19
48,48,20,5,10,17,8,6,2
