,round,tube0,tube1,tube2
0,0,7,4,1
1,1,8,3,5
2,2,6,9,7
3,3,7,4,3
4,4,4,0,6
5,5,5,0,1
6,6,9,6,1
7,7,1,4,7
8,8,7,3,8
9,9,4,8,7
10,10,7,8,3
11,11,8,4,1
12,12,2,9,7
13,13,3,9,5
14,14,8,5,3
15,15,5,6,9
16,16,8,9,4
17,17,2,1,4
18,18,1,8,5
19,19,7,9,5
20,20,0,2,7
21,21,4,2,1
22,22,4,5,0
23,23,1,5,4
