,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,4,5,3,7,16,13
1,1,15,6,9,4,16,1,17
2,2,13,15,4,6,2,0,20
3,3,17,8,14,9,16,18,0
4,4,18,6,11,20,9,12,2
5,5,20,8,3,11,7,1,4
6,6,11,16,5,15,7,6,1
7,7,8,16,19,3,17,11,6
8,8,19,0,3,20,5,16,11
9,9,8,6,5,11,2,14,15
10,10,9,11,1,13,3,16,8
11,11,6,0,12,17,8,4,11
12,12,7,18,3,14,4,8,11
13,13,4,7,9,12,0,20,18
14,14,6,11,9,8,5,0,1
15,15,17,9,1,0,8,2,3
16,16,17,5,15,14,18,10,9
17,17,12,16,15,20,7,6,18
18,18,20,18,9,0,3,11,13
19,19,13,7,2,8,9,0,5
20,20,16,11,14,10,9,4,5
21,21,7,3,5,4,16,11,6
22,22,0,7,20,12,4,15,8
23,23,2,20,10,6,0,4,11
24,24,5,9,10,19,2,20,15
25,25,2,4,16,18,9,19,6
26,26,20,12,7,10,17,0,6
27,27,11,18,15,7,3,4,12
28,28,16,7,5,0,4,2,19
29,29,2,4,6,15,19,10,8
30,30,19,18,14,9,7,8,1
31,31,17,18,12,5,4,8,13
32,32,7,4,6,11,13,3,0
33,33,5,19,7,12,18,15,13
34,34,9,6,5,10,0,13,7
35,35,16,3,20,4,2,10,12
36,36,19,13,10,3,7,8,9
37,37,2,4,0,19,7,5,18
38,38,6,5,10,20,9,11,15
39,39,18,0,19,7,17,15,9
40,40,15,17,1,0,12,4,3
41,41,13,11,16,2,7,15,0
42,42,17,6,1,18,15,13,14
43,43,12,3,14,17,10,9,5
44,44,9,3,7,8,19,20,4
45,45,15,20,18,13,1,10,14
46,46,12,0,19,9,7,11,8
47,47,3,12,18,7,14,0,4
48,48,9,19,1,10,17,3,12
