,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,1,2,9,15,5,4
1,1,5,11,14,10,20,2,4
2,2,10,13,15,16,2,8,9
3,3,0,15,2,20,13,8,14
4,4,12,20,17,10,9,4,16
5,5,8,4,18,16,9,0,1
6,6,5,19,6,4,15,10,0
7,7,4,9,3,18,16,1,5
8,8,20,5,17,1,14,13,9
9,9,8,15,6,3,17,12,5
10,10,14,7,4,17,16,13,10
11,11,5,13,15,2,6,4,12
12,12,11,4,15,2,3,5,12
13,13,10,0,1,4,12,9,15
14,14,6,0,16,11,3,12,20
15,15,5,0,13,16,7,3,15
16,16,15,1,6,9,8,16,2
17,17,2,5,16,19,10,17,3
18,18,3,10,6,4,12,7,11
19,19,11,20,4,17,19,8,3
20,20,4,13,19,17,10,12,8
21,21,3,19,20,10,4,7,5
22,22,6,12,13,11,1,4,14
23,23,17,19,18,10,13,15,9
24,24,19,16,13,17,5,20,1
25,25,5,18,2,1,8,20,6
26,26,11,18,9,17,6,5,3
27,27,13,0,8,5,7,19,20
28,28,18,15,3,7,6,16,17
29,29,3,2,4,7,16,13,10
30,30,0,10,11,12,1,16,14
31,31,4,9,5,7,14,17,16
32,32,3,2,18,16,5,17,7
33,33,18,17,4,9,13,1,20
34,34,17,9,5,11,15,4,3
35,35,14,10,8,9,1,0,16
36,36,11,6,8,16,20,5,17
37,37,16,13,11,1,2,3,7
38,38,3,5,10,11,7,8,2
39,39,9,16,13,19,4,7,15
40,40,1,5,4,12,6,20,16
41,41,15,17,14,13,3,8,2
42,42,11,8,10,4,0,3,2
43,43,12,20,3,6,11,18,16
44,44,3,9,1,11,15,17,20
45,45,5,1,9,6,4,8,18
46,46,10,11,12,17,20,18,19
47,47,4,6,16,0,7,9,20
48,48,7,6,10,9,15,3,1
