,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,0,16,13,10,19,6
1,1,7,12,8,1,5,6,0
2,2,19,18,5,10,12,17,8
3,3,9,14,7,17,15,6,18
4,4,3,18,13,0,15,11,6
5,5,14,12,16,9,15,19,13
6,6,6,0,9,14,15,17,2
7,7,10,3,18,7,15,4,6
8,8,17,8,11,2,3,20,13
9,9,20,8,12,15,0,1,5
10,10,13,11,9,16,5,8,4
11,11,19,18,3,17,13,2,10
12,12,14,12,13,19,9,11,0
13,13,12,17,6,19,1,7,8
14,14,1,6,13,8,2,4,5
15,15,8,2,7,10,9,18,11
16,16,2,1,3,10,15,7,17
17,17,16,7,3,17,9,8,18
18,18,10,1,15,8,17,12,20
19,19,10,9,15,11,0,13,5
20,20,15,17,4,3,5,0,10
21,21,11,0,3,17,20,14,16
22,22,17,15,18,1,8,20,0
23,23,8,6,13,20,17,1,10
24,24,7,11,15,2,3,20,4
25,25,19,0,5,4,6,3,7
26,26,2,16,20,0,5,19,14
27,27,1,10,15,11,16,7,13
28,28,17,5,3,0,19,6,4
29,29,1,14,17,11,5,9,19
30,30,14,0,3,13,11,16,18
31,31,13,2,1,7,12,16,3
32,32,15,19,12,5,17,13,7
33,33,1,3,9,8,4,19,5
34,34,18,8,11,7,13,3,5
35,35,9,12,0,3,15,18,5
36,36,8,5,13,12,2,17,3
37,37,16,14,12,5,4,1,19
38,38,18,12,3,4,20,19,16
39,39,8,16,7,1,18,20,3
40,40,1,8,17,7,20,5,3
41,41,18,6,3,15,1,17,11
42,42,0,10,4,11,19,17,1
43,43,2,19,9,5,10,18,0
44,44,20,10,6,12,3,5,8
45,45,14,10,9,7,4,20,2
46,46,14,18,4,12,7,16,8
47,47,13,6,12,16,3,2,18
48,48,20,16,2,0,19,14,5
