,round,tube0,tube1,tube2
0,0,5,1,2
1,1,7,2,0
2,2,8,1,5
3,3,7,3,4
4,4,5,0,4
5,5,3,4,8
6,6,1,7,0
7,7,6,1,7
8,8,7,9,6
9,9,1,2,6
10,10,7,9,2
11,11,3,0,4
12,12,2,0,8
13,13,8,4,0
14,14,1,3,5
15,15,0,3,9
16,16,1,0,5
17,17,2,9,8
18,18,0,5,4
19,19,5,2,9
20,20,9,6,4
21,21,3,0,1
22,22,6,3,0
23,23,7,1,0
