,round,tube0,tube1,tube2
0,0,9,6,5
1,1,6,4,8
2,2,3,6,5
3,3,7,1,8
4,4,4,2,3
5,5,3,4,9
6,6,2,3,5
7,7,7,0,4
8,8,9,6,3
9,9,6,3,8
10,10,2,1,9
11,11,4,7,1
12,12,2,3,0
13,13,8,1,5
14,14,6,4,2
15,15,0,9,6
16,16,5,6,8
17,17,4,2,9
18,18,3,2,8
19,19,7,4,1
20,20,0,4,6
21,21,5,1,2
22,22,0,4,9
23,23,9,7,3
