,round,tube0,tube1,tube2
0,0,0,3,4
1,1,4,7,1
2,2,9,1,5
3,3,1,4,3
4,4,0,3,4
5,5,6,3,9
6,6,1,3,4
7,7,5,0,6
8,8,8,7,3
9,9,5,2,9
10,10,0,7,4
11,11,3,2,4
12,12,8,1,9
13,13,5,1,2
14,14,1,9,2
15,15,2,4,3
16,16,2,7,8
17,17,0,1,3
18,18,5,4,8
19,19,9,8,0
20,20,9,1,2
21,21,5,7,4
22,22,9,0,6
23,23,1,8,2
