,round,tube,nut,amount
0,0.0,0.0,0.0,23.271500914392455
1,0.0,0.0,1.0,2000.0
2,0.0,0.0,2.0,0.12259002621324333
3,0.0,0.0,3.0,2000.0
4,0.0,1.0,0.0,15.206528059980906
5,0.0,1.0,1.0,2000.0
6,0.0,1.0,2.0,0.044838614135631616
7,0.0,1.0,3.0,2000.0
8,0.0,2.0,0.0,57.92246200468538
9,0.0,2.0,1.0,2000.0
10,0.0,2.0,2.0,0.1634070736088269
11,0.0,2.0,3.0,2000.0
