,round,tube0,tube1,tube2
0,0,0,5,3
1,1,6,7,1
2,2,7,8,1
3,3,3,5,1
4,4,4,2,3
5,5,5,9,4
6,6,7,1,6
7,7,2,4,6
8,8,6,5,2
9,9,7,3,0
10,10,9,7,1
11,11,6,4,8
12,12,3,1,8
13,13,3,7,2
14,14,6,4,7
15,15,7,8,2
16,16,9,7,2
17,17,7,9,3
18,18,3,5,0
19,19,9,7,3
20,20,8,9,7
21,21,0,8,5
22,22,4,8,0
23,23,4,6,9
