,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,9,14,11,6,13,17
1,1,2,7,19,1,5,17,10
2,2,16,7,15,13,19,6,8
3,3,1,14,5,6,19,11,12
4,4,2,18,17,13,15,20,14
5,5,9,14,20,8,1,3,0
6,6,17,11,6,2,5,9,20
7,7,9,1,12,20,2,7,8
8,8,8,16,17,0,20,19,4
9,9,2,9,7,16,4,14,17
10,10,14,16,19,12,6,17,4
11,11,2,20,19,15,6,7,12
12,12,5,16,12,11,4,19,17
13,13,10,8,3,0,13,19,4
14,14,15,19,0,2,6,14,12
15,15,14,11,12,18,2,9,15
16,16,10,19,0,18,20,9,1
17,17,16,17,4,15,14,11,19
18,18,17,16,15,14,1,4,10
19,19,14,8,1,5,10,19,20
20,20,9,19,6,14,10,11,4
21,21,8,10,12,1,11,7,16
22,22,10,8,1,15,20,3,9
23,23,14,18,4,6,10,16,3
24,24,7,19,9,16,6,2,5
25,25,6,10,5,7,2,17,20
26,26,14,18,4,0,5,13,9
27,27,2,17,16,4,6,5,0
28,28,6,5,1,14,8,4,17
29,29,18,8,4,20,7,10,17
30,30,4,11,18,12,9,13,6
31,31,1,20,18,14,12,7,2
32,32,7,18,16,17,2,3,0
33,33,17,18,10,15,11,14,16
34,34,11,10,15,19,2,16,20
35,35,10,6,1,15,20,5,9
36,36,19,17,14,0,4,5,16
37,37,17,6,15,12,11,18,16
38,38,8,20,14,2,13,0,17
39,39,16,20,10,19,18,15,1
40,40,12,14,9,11,15,18,2
41,41,20,19,16,7,14,9,1
42,42,0,12,10,18,4,9,20
43,43,10,7,5,13,4,8,14
44,44,3,16,10,17,11,13,20
45,45,15,17,16,19,10,20,8
46,46,19,8,1,2,12,17,16
47,47,17,1,14,3,15,4,11
48,48,3,1,0,4,19,17,10
