,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,15,3,19,9,6,7
1,1,14,11,8,13,20,15,12
2,2,2,10,16,15,13,3,7
3,3,9,4,0,15,16,11,13
4,4,12,1,6,18,5,14,8
5,5,3,10,15,11,20,17,1
6,6,4,18,3,16,10,8,1
7,7,13,5,10,0,12,20,16
8,8,1,2,10,5,12,6,9
9,9,20,17,10,6,0,1,18
10,10,2,8,13,4,17,19,11
11,11,19,1,11,16,2,3,18
12,12,5,19,1,15,16,11,9
13,13,14,0,9,17,16,10,11
14,14,8,15,12,19,9,7,11
15,15,10,0,12,7,15,8,1
16,16,15,16,7,1,10,3,9
17,17,0,19,13,3,20,10,6
18,18,5,20,18,16,9,15,8
19,19,19,5,15,10,6,3,18
20,20,1,20,13,9,2,17,6
21,21,10,5,20,9,6,2,18
22,22,15,10,12,16,17,7,5
23,23,8,2,11,13,5,18,20
24,24,20,14,6,13,5,7,16
25,25,1,14,20,10,7,5,16
26,26,19,16,13,7,2,18,4
27,27,16,18,7,9,0,5,13
28,28,1,20,7,12,19,0,18
29,29,2,17,19,11,16,6,20
30,30,15,12,8,16,19,10,11
31,31,15,9,13,19,2,18,10
32,32,17,14,13,9,16,8,11
33,33,0,10,1,13,14,6,8
34,34,9,15,2,10,6,0,19
35,35,17,10,1,11,5,6,16
36,36,8,19,13,15,6,20,16
37,37,15,2,19,4,11,17,13
38,38,11,7,18,16,0,10,3
39,39,16,6,5,1,18,7,19
40,40,1,9,14,13,15,4,19
41,41,19,17,11,10,13,20,4
42,42,8,10,18,3,12,9,14
43,43,4,16,19,7,12,2,6
44,44,12,4,18,7,14,6,11
45,45,12,1,17,8,15,16,3
46,46,15,20,6,1,12,8,19
47,47,20,9,18,13,5,3,6
48,48,3,19,11,5,7,14,4
