,round,tube,sp,st,final_pop
0,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.007951147525461385, 0.0, 0.03540043132483303, 0.16773790467281977, 0.08028238650273146, 0.020134994003380816, 0.0)",1
1,0,0,11,"(0.0, 0.0, 0.14641342473453517, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",1
2,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",231
3,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.022570950414457062, 0.0)",1
4,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01794495441134796, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",1
5,0,0,13,"(0.0, 0.03153403860513455, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.00971360474344722, 0.00476393156717078)",1
6,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.0027289189478744065)",1
7,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",309
8,0,0,13,"(0.0, 0.015369632711717552, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
9,0,0,13,"(0.0, 0.012382689411228361, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
10,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.013161067829427229, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
11,0,1,11,"(0.0, 0.0, 0.1236997487994605, 0.01650583712158267, 0.0, 0.028555764014818356, 0.19262781331094653, 0.08028238650273146, 0.026121609841380632, 0.0)",10
12,0,1,11,"(0.0, 0.0, 0.07829578454143596, 0.01650583712158267, 0.0, 0.02146298624549335, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",1
13,0,1,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.02385815200136568, 0.0)",2
14,0,1,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.020950058885715224, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",2
15,0,1,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",176
16,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",328
17,0,1,13,"(0.0, 0.024071949259805863, 0.023035932332134326, 0.0, 0.01810411441758469, 0.019055157886322404, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
18,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.009251495831351462, 0.00476393156717078)",1
19,0,1,13,"(0.0, 0.02461978404713738, 0.01984187438564043, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.008424473041190645, 0.0056093528322758365)",1
20,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.028531340920137722, 0.0)",1
21,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.031562688728307746, 0.026121609841380632, 0.0)",1
22,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.04531428751265335, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",3
23,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.10334726784149018, 0.026121609841380632, 0.0)",1
24,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.13220978665303343, 0.026121609841380632, 0.0)",1
25,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",198
26,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.029938983500843647, 0.0)",2
