,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,16,7,1,11,15,19
1,1,0,1,2,4,5,11,3
2,2,2,1,6,5,0,8,4
3,3,17,7,13,11,19,10,1
4,4,2,0,1,7,17,16,20
5,5,13,5,0,4,8,1,2
6,6,1,2,0,8,3,5,18
7,7,7,6,1,4,0,8,3
8,8,0,11,1,10,9,7,5
9,9,15,14,1,9,6,16,12
10,10,5,11,9,14,6,20,3
11,11,19,20,4,0,8,11,18
12,12,11,17,2,5,6,4,3
13,13,13,18,6,9,20,12,0
14,14,12,14,13,6,1,3,18
15,15,17,0,9,3,5,10,1
16,16,13,5,7,8,9,17,2
17,17,2,14,6,0,4,8,11
18,18,4,0,8,15,1,14,7
19,19,9,19,0,12,6,13,4
20,20,6,16,2,17,13,9,18
21,21,5,6,4,3,15,19,10
22,22,2,9,18,7,16,12,13
23,23,7,17,19,5,16,3,0
24,24,11,2,17,0,1,4,16
25,25,15,5,20,17,2,18,0
26,26,2,0,18,6,20,14,4
27,27,17,6,1,16,8,9,2
28,28,1,0,10,2,6,17,20
29,29,6,7,12,11,4,0,2
30,30,13,3,0,2,18,12,6
31,31,13,20,12,16,15,8,7
32,32,13,3,19,14,4,17,12
33,33,7,1,5,4,16,12,19
34,34,6,3,5,11,12,9,15
35,35,5,4,10,2,11,0,14
36,36,2,1,0,14,15,3,6
37,37,3,5,1,0,19,9,13
38,38,5,4,2,3,1,13,9
39,39,4,5,0,2,7,1,9
40,40,2,3,0,11,19,14,6
41,41,1,17,15,5,2,12,13
42,42,0,13,5,9,11,18,15
43,43,1,5,0,7,6,2,8
44,44,19,0,16,4,14,10,11
45,45,17,9,18,4,1,10,13
46,46,16,13,6,5,17,15,4
47,47,6,2,7,12,13,14,3
48,48,20,12,13,9,16,5,17
