,round,tube,sp,ancestor,mutant
0,0,2,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)","(0.0, 0.022471940850832723, 0.011906262167399708, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)"
1,0,16,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)","(0.0, 0.016643627919484913, 0.029220720972494067, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)"
2,0,4,13,"(0.05539516110147199, 0.2324089457760683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10615007620645343, 0.0, 0.1750621008401039)","(0.05539516110147199, 0.2558142827986829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12103201534913595, 0.0, 0.09794717643422177)"
3,0,7,10,"(0.06183229356803319, 0.003983248689718548, 0.06832740139210945, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)","(0.04731434762044698, 0.003983248689718548, 0.06832740139210945, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)"
4,0,10,4,"(0.16488775833997968, 0.04886499162218148, 0.0, 0.044088279107617735, 0.0, 0.0, 0.0, 0.0, 0.14875458854448032, 0.16046160667189419)","(0.16488775833997968, 0.04886499162218148, 0.0, 0.044088279107617735, 0.0, 0.0, 0.0, 0.0, 0.14875458854448032, 0.15774540444761798)"
5,0,14,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)","(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.06806243747614155, 0.0, 0.1842944379780426)"
6,0,15,13,"(0.05539516110147199, 0.2324089457760683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10615007620645343, 0.0, 0.1750621008401039)","(0.05539516110147199, 0.2324089457760683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10615007620645343, 0.0, 0.1620817600257969)"
7,0,16,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)","(0.0, 0.016643627919484913, 0.034914001157320775, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)"
8,0,17,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)","(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.03265058816979328, 0.0)"
9,0,20,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)","(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05071564400726062, 0.0, 0.1842944379780426)"
