,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,5,9,3,14,18,0
1,1,9,6,10,5,13,16,17
2,2,4,14,13,2,7,8,16
3,3,20,2,14,8,3,10,13
4,4,8,19,18,5,1,6,13
5,5,15,17,0,5,7,11,16
6,6,15,1,14,8,18,16,7
7,7,13,10,11,3,4,6,7
8,8,11,18,7,20,14,15,3
9,9,4,11,13,12,10,14,17
10,10,10,9,0,18,2,1,6
11,11,13,4,16,15,11,3,10
12,12,9,16,3,14,12,2,18
13,13,14,17,7,9,18,16,0
14,14,20,7,15,12,9,8,2
15,15,20,13,12,5,17,11,16
16,16,8,5,19,6,3,10,13
17,17,14,8,9,11,6,0,2
18,18,19,15,7,16,6,13,18
19,19,0,19,11,1,12,15,18
20,20,1,10,7,4,2,5,11
21,21,5,6,14,19,1,11,4
22,22,1,15,14,6,0,4,18
23,23,19,6,15,14,12,8,18
24,24,2,17,10,8,16,3,9
25,25,20,7,13,0,8,6,1
26,26,7,15,3,10,13,19,18
27,27,12,0,19,14,9,18,16
28,28,18,0,4,7,12,6,15
29,29,2,7,3,12,9,19,5
30,30,19,20,15,1,0,2,8
31,31,9,16,1,18,4,5,20
32,32,2,11,4,20,6,14,3
33,33,5,13,15,18,14,8,17
34,34,7,11,20,18,3,15,14
35,35,15,14,6,2,18,0,8
36,36,19,2,12,17,13,0,11
37,37,9,13,0,1,14,4,6
38,38,10,17,5,0,11,1,7
39,39,15,9,4,6,5,11,19
40,40,17,12,6,19,16,8,18
41,41,1,8,15,4,2,14,11
42,42,6,4,20,10,16,19,11
43,43,6,0,19,1,3,14,2
44,44,16,11,8,7,4,10,12
45,45,11,9,19,6,13,8,14
46,46,7,12,9,8,13,16,20
47,47,5,3,8,4,13,7,11
48,48,7,20,3,12,4,17,1
