,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,20,1,3,5,9,7
1,1,9,8,3,5,6,19,12
2,2,9,15,0,20,4,12,8
3,3,12,7,9,5,10,3,18
4,4,11,16,6,8,0,5,4
5,5,13,0,18,15,14,6,10
6,6,11,20,9,13,2,18,10
7,7,15,5,14,8,17,2,3
8,8,16,2,10,9,0,6,8
9,9,1,11,9,16,13,20,15
10,10,13,6,0,11,3,15,4
11,11,16,15,2,6,11,8,0
12,12,12,8,3,17,4,10,18
13,13,16,14,0,11,17,15,2
14,14,19,3,18,5,7,8,20
15,15,10,2,8,19,12,3,16
16,16,12,14,11,7,8,2,13
17,17,10,6,11,8,20,4,5
18,18,2,5,8,18,14,15,20
19,19,6,1,18,8,3,10,15
20,20,12,8,15,7,9,17,5
21,21,0,17,1,11,13,19,12
22,22,19,7,0,8,11,1,17
23,23,1,8,13,18,7,4,3
24,24,18,8,20,0,3,9,10
25,25,19,8,12,15,6,9,5
26,26,12,4,14,10,2,7,9
27,27,14,13,0,1,18,10,15
28,28,14,2,20,15,17,13,12
29,29,18,0,12,16,2,3,19
30,30,7,12,20,9,3,0,19
31,31,15,16,0,3,11,8,4
32,32,18,14,17,19,13,10,0
33,33,10,9,3,16,2,5,6
34,34,8,10,17,5,15,11,18
35,35,10,12,9,18,14,4,20
36,36,5,15,16,0,19,12,6
37,37,19,9,14,15,7,6,10
38,38,16,20,4,8,5,11,3
39,39,13,18,14,0,17,9,2
40,40,14,5,16,12,0,13,1
41,41,9,20,16,10,17,0,15
42,42,11,0,15,3,12,10,18
43,43,9,6,12,11,16,5,2
44,44,11,12,6,16,19,3,20
45,45,16,10,3,8,14,5,17
46,46,8,10,16,12,13,11,0
47,47,15,9,2,20,4,16,1
48,48,10,13,3,7,2,4,18
