,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,10,6,12,19,13,2
1,1,3,18,5,7,16,9,8
2,2,5,1,2,8,10,3,18
3,3,1,13,18,7,20,19,17
4,4,11,14,7,0,3,12,6
5,5,6,12,7,4,11,2,19
6,6,6,13,14,5,19,11,9
7,7,15,5,12,8,1,20,18
8,8,6,14,2,8,19,13,1
9,9,5,15,11,0,20,3,8
10,10,20,18,9,12,13,19,4
11,11,3,4,9,10,16,7,11
12,12,0,1,15,11,16,9,7
13,13,16,7,11,20,14,6,5
14,14,2,8,11,18,13,12,19
15,15,1,15,8,0,17,11,18
16,16,13,3,15,9,1,20,16
17,17,10,18,16,5,14,1,0
18,18,8,6,11,13,10,0,1
19,19,4,18,14,7,11,6,9
20,20,13,2,4,16,8,0,3
21,21,8,14,2,17,11,13,5
22,22,9,20,18,2,15,19,11
23,23,18,12,7,4,5,1,9
24,24,2,5,3,8,15,17,1
25,25,18,19,11,13,20,6,7
26,26,7,8,4,14,11,20,0
27,27,12,19,1,0,9,7,18
28,28,17,16,4,7,13,2,15
29,29,9,4,11,3,0,19,14
30,30,19,6,9,4,10,20,2
31,31,6,15,2,4,7,9,5
32,32,13,4,12,11,19,1,5
33,33,15,19,8,5,10,1,0
34,34,1,7,11,3,17,20,16
35,35,10,3,14,5,15,1,12
36,36,13,8,15,12,17,14,6
37,37,7,17,12,16,14,2,20
38,38,8,6,17,1,3,9,4
39,39,14,18,13,7,8,0,10
40,40,18,11,19,7,12,3,8
41,41,2,7,12,13,16,8,19
42,42,14,12,18,1,2,15,6
43,43,20,11,4,7,19,6,0
44,44,17,1,9,14,13,18,5
45,45,14,16,19,0,1,2,3
46,46,13,19,14,5,15,9,1
47,47,9,12,13,19,17,14,11
48,48,15,5,10,13,3,11,2
