,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,18,0,13,3,19,6
1,1,1,0,5,2,6,8,3
2,2,10,4,5,1,9,7,8
3,3,4,2,0,10,1,8,12
4,4,2,17,3,8,16,13,1
5,5,16,2,4,19,12,15,3
6,6,16,3,5,15,20,4,18
7,7,7,17,5,9,4,18,14
8,8,18,19,20,5,4,3,6
9,9,14,9,2,15,16,5,11
10,10,5,18,15,12,9,8,19
11,11,6,2,11,8,13,19,17
12,12,2,9,13,12,10,1,19
13,13,0,7,14,4,3,5,12
14,14,7,5,15,12,0,17,20
15,15,5,1,9,11,7,19,10
16,16,5,9,15,3,14,7,8
17,17,4,14,6,10,3,1,2
18,18,20,12,1,8,9,0,18
19,19,2,10,19,15,5,12,17
20,20,10,3,7,5,16,19,17
21,21,11,16,8,1,7,2,6
22,22,8,17,15,14,7,10,6
23,23,1,6,14,4,15,2,13
24,24,0,9,17,19,6,13,12
25,25,5,15,9,18,3,20,19
26,26,1,13,3,6,8,19,10
27,27,1,2,15,14,13,12,7
28,28,15,17,16,7,0,13,8
29,29,5,2,16,18,17,20,9
30,30,7,8,11,2,3,13,12
31,31,1,17,20,2,8,19,13
32,32,12,19,0,1,6,2,13
33,33,6,8,5,7,14,1,12
34,34,4,15,14,5,18,17,20
35,35,4,7,17,6,0,15,9
36,36,2,1,8,19,10,20,15
37,37,5,11,2,18,19,16,20
38,38,20,2,13,14,11,15,4
39,39,12,3,10,19,6,20,9
40,40,18,9,13,19,6,10,20
41,41,0,9,19,13,1,5,18
42,42,4,1,18,17,15,13,10
43,43,3,2,6,16,8,15,9
44,44,0,13,17,5,19,9,20
45,45,9,11,15,3,7,5,17
46,46,17,3,10,12,2,6,13
47,47,19,5,4,13,15,2,3
48,48,2,18,15,7,0,3,12
