,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,10,0,17,20,3,1
1,1,6,3,8,16,15,5,10
2,2,13,11,0,19,18,15,7
3,3,0,14,15,20,16,9,6
4,4,20,6,4,11,5,15,16
5,5,4,13,5,0,7,18,6
6,6,9,10,15,3,6,14,20
7,7,13,5,15,11,3,19,1
8,8,18,7,12,17,1,11,20
9,9,14,9,17,11,10,18,2
10,10,10,7,2,1,0,9,13
11,11,18,8,11,3,13,7,14
12,12,14,13,11,20,6,8,7
13,13,6,10,15,12,19,1,5
14,14,12,19,8,18,14,17,7
15,15,5,13,10,20,6,4,14
16,16,12,2,5,10,8,4,9
17,17,3,6,13,1,7,10,2
18,18,10,12,8,6,7,16,4
19,19,15,5,17,12,2,4,19
20,20,7,3,13,1,4,5,8
21,21,2,4,11,5,0,7,19
22,22,14,16,12,17,9,19,6
23,23,19,10,14,12,9,0,2
24,24,9,7,10,15,6,16,4
25,25,1,0,13,18,14,7,19
26,26,20,9,0,6,2,18,4
27,27,17,3,20,16,12,4,14
28,28,3,18,4,11,12,2,17
29,29,11,3,14,16,13,2,15
30,30,14,7,11,17,16,10,1
31,31,19,14,18,17,15,2,11
32,32,12,14,4,11,13,1,0
33,33,15,11,20,14,0,4,19
34,34,11,10,12,15,14,16,0
35,35,20,11,2,4,3,9,19
36,36,11,20,19,6,12,16,17
37,37,9,2,12,13,6,0,15
38,38,15,20,12,18,8,11,19
39,39,13,10,14,19,20,11,0
40,40,9,0,7,17,6,13,20
41,41,3,2,8,6,13,4,1
42,42,9,2,11,5,15,6,0
43,43,4,13,18,7,5,11,14
44,44,9,10,19,8,20,16,1
45,45,14,8,20,13,19,5,7
46,46,13,3,12,6,19,20,0
47,47,13,17,4,10,9,18,0
48,48,7,11,19,2,16,10,13
