,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,1,0,7,16,2,4
1,1,13,2,11,16,6,1,0
2,2,7,19,6,0,18,3,8
3,3,16,11,15,17,0,7,6
4,4,15,13,8,14,17,20,18
5,5,12,8,2,18,15,13,1
6,6,7,6,15,5,13,14,20
7,7,11,18,9,0,14,1,2
8,8,13,15,2,1,14,12,6
9,9,6,8,0,9,16,1,20
10,10,9,19,8,17,15,11,6
11,11,18,17,13,3,11,7,20
12,12,16,11,3,18,9,14,10
13,13,5,16,15,7,17,2,10
14,14,20,15,16,7,5,2,3
15,15,5,2,8,15,16,13,18
16,16,11,0,6,8,15,9,3
17,17,9,18,2,6,17,20,14
18,18,17,19,12,20,4,10,9
19,19,10,8,7,12,3,14,20
20,20,5,3,2,4,12,10,9
21,21,11,14,5,6,17,16,19
22,22,10,3,5,20,0,7,19
23,23,7,18,2,4,15,16,0
24,24,19,15,1,2,11,5,9
25,25,14,7,5,9,15,4,12
26,26,1,15,16,3,2,9,17
27,27,13,2,14,5,8,1,10
28,28,18,10,14,13,7,5,6
29,29,7,5,14,19,15,1,4
30,30,5,11,7,1,0,4,13
31,31,9,11,6,13,19,4,14
32,32,4,16,12,2,13,6,1
33,33,2,11,6,3,9,4,10
34,34,7,10,5,8,4,12,17
35,35,14,3,0,19,1,13,12
36,36,19,9,11,8,0,20,7
37,37,3,5,11,15,4,17,14
38,38,19,12,11,0,9,3,20
39,39,16,0,13,3,12,14,20
40,40,10,4,13,12,19,3,2
41,41,11,6,14,5,8,16,19
42,42,15,19,3,12,11,13,9
43,43,9,13,4,10,3,19,17
44,44,0,2,15,20,1,16,9
45,45,12,0,18,20,10,11,7
46,46,20,13,9,16,11,10,15
47,47,5,8,18,10,11,3,6
48,48,6,11,17,19,14,12,15
