,round,tube,sp,st,final_pop
0,0,0,5,"(0.1792078360399821, 0.22132326217615156, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
1,0,0,5,"(0.1792078360399821, 0.09942093097678756, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",13
2,0,0,5,"(0.23368519898239595, 0.11125324949373808, 0.1482159569461037, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",4
3,0,0,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",790
4,0,0,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.017954495367088524, 0.0, 0.0)",2
5,0,0,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.018121311544025232, 0.0, 0.0)",2
6,0,0,5,"(0.1792078360399821, 0.13151103531888653, 0.2588478085922671, 0.13444048559244565, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",2
7,0,0,5,"(0.1792078360399821, 0.13151103531888653, 0.119705900327499, 0.16344142439650497, 0.0, 0.0, 0.0, 0.021810388438470833, 0.0, 0.0)",1
8,0,0,9,"(0.1016848119491754, 0.16514218036350897, 0.0, 0.0, 0.0, 0.05964717490902346, 0.0, 0.0, 0.23292305282970388, 0.1449089225822706)",1
9,0,0,9,"(0.1016848119491754, 0.16514218036350897, 0.0, 0.0, 0.0, 0.05964717490902346, 0.0, 0.0, 0.08130044459614415, 0.1449089225822706)",5
10,0,0,9,"(0.1016848119491754, 0.16514218036350897, 0.0, 0.0, 0.0, 0.05964717490902346, 0.0, 0.0, 0.14534880549223067, 0.1449089225822706)",149
11,0,1,5,"(0.1792078360399821, 0.3396361999495493, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
12,0,1,5,"(0.1792078360399821, 0.14614786359863494, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
13,0,1,5,"(0.1792078360399821, 0.1573810562335042, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
14,0,1,5,"(0.1792078360399821, 0.046503902893382194, 0.10486460790233341, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",3
15,0,1,5,"(0.17024101739432343, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.008856652106422102, 0.0, 0.0)",1
16,0,1,5,"(0.1792078360399821, 0.13151103531888653, 0.14352778160591298, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
17,0,1,5,"(0.24390686363559155, 0.13151103531888653, 0.15112437981031296, 0.21148751873251503, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
18,0,1,5,"(0.1792078360399821, 0.1382699164323501, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",7
19,0,1,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.020349457804256323, 0.0, 0.0)",1
20,0,1,5,"(0.4376424556200401, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.009653749149023812, 0.0, 0.0)",3
21,0,1,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.02030927005650222, 0.0, 0.0)",2
22,0,1,5,"(0.1792078360399821, 0.1787078195009996, 0.16510375941324643, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
23,0,1,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",905
24,0,1,5,"(0.1792078360399821, 0.13151103531888653, 0.3769367318685767, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
25,0,1,9,"(0.1016848119491754, 0.16514218036350897, 0.0, 0.0, 0.0, 0.05964717490902346, 0.0, 0.0, 0.14534880549223067, 0.1449089225822706)",140
26,0,1,9,"(0.1016848119491754, 0.354778437396181, 0.0, 0.0, 0.0, 0.05964717490902346, 0.0, 0.0, 0.14534880549223067, 0.18105880823552478)",1
27,0,2,5,"(0.1792078360399821, 0.18397200646897, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
28,0,2,5,"(0.17924629150152005, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",2
29,0,2,5,"(0.1792078360399821, 0.13151103531888653, 0.08838767276159722, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
30,0,2,5,"(0.1792078360399821, 0.10666135294895081, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.011239889208546832, 0.0, 0.0)",1
31,0,2,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.10628721015150497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
32,0,2,5,"(0.1792078360399821, 0.1343309033070064, 0.18618145103909006, 0.0803498946879813, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
33,0,2,5,"(0.1792078360399821, 0.13151103531888653, 0.13670980075084463, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",7
34,0,2,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.12720345014451137, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",2
35,0,2,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.2643260444029738, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
36,0,2,5,"(0.1792078360399821, 0.15087327199161213, 0.10820377607895801, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",11
37,0,2,5,"(0.1959894823430481, 0.13151103531888653, 0.18618145103909006, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",1
