,round,tube0,tube1,tube2
0,0,0,8,7
1,1,3,8,0
2,2,4,3,5
3,3,3,1,6
4,4,0,1,5
5,5,7,5,2
6,6,2,3,8
7,7,0,9,1
8,8,8,4,9
9,9,6,7,8
10,10,1,3,6
11,11,8,5,9
12,12,7,5,6
13,13,4,3,6
14,14,3,8,7
15,15,8,5,4
16,16,8,5,6
17,17,1,0,2
18,18,4,1,5
19,19,7,9,2
20,20,6,9,4
21,21,4,7,6
22,22,3,8,7
23,23,3,0,5
