,round,tube0,tube1,tube2
0,0,6,3,2
1,1,3,1,4
2,2,3,7,5
3,3,7,6,5
4,4,0,5,3
5,5,7,0,8
6,6,0,2,5
7,7,8,6,7
8,8,3,0,9
9,9,4,0,6
10,10,4,1,5
11,11,5,9,7
12,12,1,0,2
13,13,0,1,2
14,14,9,2,1
15,15,6,8,2
16,16,1,2,5
17,17,4,2,6
18,18,3,7,9
19,19,7,8,2
20,20,5,4,9
21,21,8,1,5
22,22,1,8,0
23,23,0,7,4
