,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,5,4,2,1,18,8
1,1,4,15,6,12,11,18,17
2,2,2,11,0,1,6,3,14
3,3,5,14,17,2,12,4,3
4,4,6,10,0,17,15,13,4
5,5,11,15,6,9,16,18,1
6,6,4,14,7,10,2,15,17
7,7,20,15,12,14,8,6,18
8,8,10,20,11,19,6,13,15
9,9,7,6,18,17,19,12,13
10,10,10,13,15,6,0,3,7
11,11,11,1,15,5,12,10,2
12,12,10,14,6,13,7,19,0
13,13,7,16,11,10,6,0,15
14,14,8,11,1,19,6,2,20
15,15,20,6,15,10,12,0,2
16,16,13,11,18,12,7,15,8
17,17,0,19,9,14,18,2,3
18,18,16,10,8,17,6,9,0
19,19,5,4,14,13,15,1,7
20,20,3,13,1,19,7,10,8
21,21,13,20,17,18,1,6,5
22,22,17,16,3,1,6,7,19
23,23,7,11,17,16,0,15,10
24,24,2,4,19,17,11,14,18
25,25,7,17,20,6,4,11,9
26,26,20,1,15,0,14,7,13
27,27,19,4,3,18,0,2,9
28,28,11,17,19,12,7,0,6
29,29,3,6,7,19,5,1,0
30,30,19,13,7,11,1,12,16
31,31,20,7,12,3,13,1,2
32,32,2,18,12,10,19,0,8
33,33,6,3,13,14,4,7,5
34,34,20,4,0,14,9,1,11
35,35,10,1,9,6,12,19,7
36,36,4,11,2,10,6,1,0
37,37,2,4,10,0,20,14,8
38,38,17,20,6,11,7,1,5
39,39,13,11,16,9,2,1,10
40,40,4,12,10,13,0,1,20
41,41,12,6,8,19,10,0,3
42,42,15,0,2,19,6,17,8
43,43,8,10,19,0,9,17,11
44,44,14,9,7,17,16,0,1
45,45,13,9,19,11,5,4,8
46,46,17,13,5,19,3,16,12
47,47,15,10,14,13,1,4,20
48,48,17,10,18,19,4,5,16
