,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,10,12,5,7,15,13
1,1,7,10,15,5,20,4,16
2,2,16,10,20,11,6,0,3
3,3,0,18,17,13,1,16,20
4,4,1,18,10,2,5,3,4
5,5,12,17,13,6,15,16,0
6,6,16,2,11,10,1,6,20
7,7,9,7,4,3,19,14,18
8,8,2,9,18,6,17,3,0
9,9,2,1,12,6,0,3,20
10,10,14,12,1,17,13,3,10
11,11,14,10,6,1,12,9,11
12,12,19,2,9,8,18,16,7
13,13,0,9,6,20,14,7,1
14,14,2,8,16,6,3,14,9
15,15,16,7,20,2,11,6,15
16,16,7,16,9,4,10,12,15
17,17,0,5,19,11,7,8,15
18,18,17,16,19,6,2,13,14
19,19,3,4,1,20,18,13,15
20,20,2,4,15,12,20,9,3
21,21,2,10,9,15,11,14,8
22,22,20,2,3,17,5,18,8
23,23,17,9,18,3,20,10,16
24,24,5,2,11,0,19,6,1
25,25,3,17,0,13,18,9,7
26,26,20,9,4,13,2,12,16
27,27,9,13,11,15,17,14,5
28,28,4,3,15,6,13,11,14
29,29,2,12,18,3,8,1,20
30,30,12,14,4,17,15,9,18
31,31,17,9,11,10,4,8,15
32,32,3,0,6,12,5,20,19
33,33,6,11,9,0,8,14,4
34,34,12,4,7,6,2,9,13
35,35,18,8,13,0,10,7,16
36,36,18,19,12,9,1,8,20
37,37,8,6,0,9,10,2,4
38,38,9,10,8,19,13,12,2
39,39,1,20,7,9,12,13,3
40,40,12,8,4,2,16,0,19
41,41,10,9,0,1,8,13,17
42,42,4,18,7,16,10,2,5
43,43,0,17,20,19,12,5,15
44,44,9,11,12,4,10,5,3
45,45,9,17,7,4,2,3,11
46,46,15,1,20,11,12,18,8
47,47,17,2,1,9,13,12,15
48,48,3,17,7,18,1,0,9
