,round,tube,tox,amount
0,0,0,0,700
1,0.0,0.0,1.0,57.92621131078912
2,0,0,2,0
3,0,0,3,0
4,0.0,0.0,4.0,84.75950538348341
5,0.0,0.0,5.0,245.36335741715797
6,0.0,0.0,6.0,41.62137536884954
7,0.0,0.0,7.0,71.50275391050981
8,0,0,8,0
9,0.0,0.0,9.0,543.5221517854424
10,0,1,0,700
11,0.0,1.0,1.0,108.73685603965049
12,0,1,2,0
13,0,1,3,0
14,0.0,1.0,4.0,93.67704445033154
15,0.0,1.0,5.0,284.98604284518086
16,0,1,6,0
17,0,1,7,0
18,0,1,8,0
19,0.0,1.0,9.0,523.3552004167518
20,0,2,0,700
21,0.0,2.0,1.0,38.082689341530156
22,0,2,2,0
23,0,2,3,0
24,0.0,2.0,4.0,81.1664010131682
25,0.0,2.0,5.0,247.47648387060315
26,0.0,2.0,6.0,24.15052074123998
27,0.0,2.0,7.0,54.82483696502241
28,0,2,8,0
29,0.0,2.0,9.0,539.3698272166898
30,0,3,0,700
31,0.0,3.0,1.0,48.14374424052078
32,0,3,2,0
33,0,3,3,0
34,0.0,3.0,4.0,76.4815340626747
35,0.0,3.0,5.0,245.86557064473726
36,0.0,3.0,6.0,13.84774475424474
37,0.0,3.0,7.0,44.98966599705495
38,0,3,8,0
39,0.0,3.0,9.0,536.921150791351
40,0,4,0,700
41,0.0,4.0,1.0,58.112092595208445
42,0,4,2,0
43,0,4,3,0
44,0.0,4.0,4.0,98.72196278590864
45,0.0,4.0,5.0,249.37767817840304
46,0.0,4.0,6.0,74.57523636227282
47,0.0,4.0,7.0,102.96096064373488
48,0,4,8,0
49,0.0,4.0,9.0,551.3543460057551
50,0,5,0,700
51,0.0,5.0,1.0,37.99252816045026
52,0,5,2,0
53,0,5,3,0
54,0.0,5.0,4.0,73.92239906761499
55,0.0,5.0,5.0,238.3115778755915
56,0.0,5.0,6.0,27.29145997652958
57,0.0,5.0,7.0,57.8232205480557
58,0,5,8,0
59,0.0,5.0,9.0,540.1163390178389
60,0,6,0,700
61,0.0,6.0,1.0,73.50378768640408
62,0,6,2,0
63,0,6,3,0
64,0.0,6.0,4.0,79.157272595469
65,0.0,6.0,5.0,248.185869095763
66,0.0,6.0,6.0,15.730821877199313
67,0.0,6.0,7.0,46.78727719169817
68,0,6,8,0
69,0.0,6.0,9.0,537.3687045927633
70,0,7,0,700
71,0.0,7.0,1.0,72.03617426802754
72,0,7,2,0
73,0,7,3,0
74,0.0,7.0,4.0,85.30889861426
75,0.0,7.0,5.0,268.5372226296163
76,0,7,6,0
77,0.0,7.0,7.0,9.955443720959432
78,0,7,8,0
79,0.0,7.0,9.0,528.1986309239313
80,0,8,0,700
81,0.0,8.0,1.0,114.62387256864862
82,0,8,2,0
83,0,8,3,0
84,0.0,8.0,4.0,132.55474345175028
85,0.0,8.0,5.0,299.6609000035656
86,0.0,8.0,6.0,38.53380975756207
87,0.0,8.0,7.0,68.55532151945714
88,0,8,8,0
89,0.0,8.0,9.0,542.7883253746203
90,0,9,0,700
91,0.0,9.0,1.0,139.37842533717372
92,0,9,2,0
93,0,9,3,0
94,0.0,9.0,4.0,103.11789225597764
95,0.0,9.0,5.0,287.5400558945737
96,0,9,6,0
97,0.0,9.0,7.0,12.20975087649952
98,0,9,8,0
99,0.0,9.0,9.0,528.7598889646129
100,1,0,0,700
101,1.0,0.0,1.0,35.85357145736576
102,1,0,2,0
103,1,0,3,0
104,1.0,0.0,4.0,106.71098104717734
105,1.0,0.0,5.0,239.83846479712741
106,1.0,0.0,6.0,127.25359056847844
107,1.0,0.0,7.0,153.24843856067756
108,1,0,8,0
109,1.0,0.0,9.0,563.8744905020756
110,1,1,0,700
111,1.0,1.0,1.0,125.29958941300268
112,1,1,2,0
113,1,1,3,0
114,1.0,1.0,4.0,97.81598624126565
115,1.0,1.0,5.0,294.952108912225
116,1,1,6,0
117,1,1,7,0
118,1,1,8,0
119,1.0,1.0,9.0,519.7164770201193
120,1,2,0,700
121,1.0,2.0,1.0,87.98297890667831
122,1,2,2,0
123,1,2,3,0
124,1.0,2.0,4.0,61.51654790733523
125,1.0,2.0,5.0,281.6944966637388
126,1,2,6,0
127,1,2,7,0
128,1,2,8,0
129,1.0,2.0,9.0,501.27051809537926
130,1,3,0,700
131,1.0,3.0,1.0,126.84515229450454
132,1,3,2,0
133,1,3,3,0
134,1.0,3.0,4.0,117.50394968372287
135,1.0,3.0,5.0,308.25627589447777
136,1,3,6,0
137,1,3,7,0
138,1,3,8,0
139,1.0,3.0,9.0,525.5689968553451
140,1,4,0,700
141,1.0,4.0,1.0,103.16034706737506
142,1,4,2,0
143,1,4,3,0
144,1.0,4.0,4.0,135.68476864951174
145,1.0,4.0,5.0,262.1088156701939
146,1.0,4.0,6.0,155.80151001283988
147,1.0,4.0,7.0,180.50067318846158
148,1,4,8,0
149,1.0,4.0,9.0,570.659517898976
150,1,5,0,700
151,1.0,5.0,1.0,31.678920520344224
152,1,5,2,0
153,1,5,3,0
154,1.0,5.0,4.0,103.83290076951074
155,1.0,5.0,5.0,243.21142075010562
156,1.0,5.0,6.0,108.4576853886634
157,1.0,5.0,7.0,135.30561022251504
158,1,5,8,0
159,1.0,5.0,9.0,559.4072391549798
160,1,6,0,700
161,1.0,6.0,1.0,85.92698673149339
162,1,6,2,0
163,1,6,3,0
164,1.0,6.0,4.0,73.0336361213993
165,1.0,6.0,5.0,246.1705933908235
166,1.0,6.0,6.0,2.0057332810262594
167,1.0,6.0,7.0,33.68511976691546
168,1,6,8,0
169,1.0,6.0,9.0,534.1066419289169
170,1,7,0,700
171,1.0,7.0,1.0,126.47279236835922
172,1,7,2,0
173,1,7,3,0
174,1.0,7.0,4.0,108.03064081293051
175,1.0,7.0,5.0,308.0017728317206
176,1,7,6,0
177,1,7,7,0
178,1,7,8,0
179,1.0,7.0,9.0,518.5780040679872
180,1,8,0,700
181,1.0,8.0,1.0,45.76582984739684
182,1,8,2,0
183,1,8,3,0
184,1.0,8.0,4.0,90.03175352216495
185,1.0,8.0,5.0,252.83963613205563
186,1.0,8.0,6.0,37.032207072379016
187,1.0,8.0,7.0,67.1218710442277
188,1,8,8,0
189,1.0,8.0,9.0,542.431437182537
190,1,9,0,700
191,1.0,9.0,1.0,139.0377679896476
192,1,9,2,0
193,1,9,3,0
194,1.0,9.0,4.0,99.8512207738602
195,1.0,9.0,5.0,273.5070647525271
196,1.0,9.0,6.0,9.216205531431607
197,1.0,9.0,7.0,40.568335264567935
198,1,9,8,0
199,1.0,9.0,9.0,535.8203658259929
200,2,0,0,700
201,2.0,0.0,1.0,39.40180491426579
202,2,0,2,0
203,2,0,3,0
204,2.0,0.0,4.0,85.00799816172585
205,2.0,0.0,5.0,248.4899096356539
206,2.0,0.0,6.0,33.47759389676323
207,2.0,0.0,7.0,63.7285886559381
208,2,0,8,0
209,2.0,0.0,9.0,541.5866068673563
210,2,1,0,700
211,2.0,1.0,1.0,110.96597613068684
212,2,1,2,0
213,2,1,3,0
214,2.0,1.0,4.0,79.02536181548766
215,2.0,1.0,5.0,297.40306993967624
216,2,1,6,0
217,2,1,7,0
218,2,1,8,0
219,2.0,1.0,9.0,503.8421366645809
220,2,2,0,700
221,2.0,2.0,1.0,54.63935424883766
222,2,2,2,0
223,2,2,3,0
224,2.0,2.0,4.0,91.9935183169791
225,2.0,2.0,5.0,258.9045721766117
226,2.0,2.0,6.0,25.94292768401926
227,2.0,2.0,7.0,56.53589316469815
228,2,2,8,0
229,2.0,2.0,9.0,539.7958312985938
230,2,3,0,700
231,2.0,3.0,1.0,51.49503429885255
232,2,3,2,0
233,2,3,3,0
234,2.0,3.0,4.0,93.50633025345005
235,2.0,3.0,5.0,256.7554712627534
236,2.0,3.0,6.0,36.89759415191059
237,2.0,3.0,7.0,66.99336770794498
238,2,3,8,0
239,2.0,3.0,9.0,542.3994435251662
240,2,4,0,700
241,2.0,4.0,1.0,112.86655549189359
242,2,4,2,0
243,2,4,3,0
244,2.0,4.0,4.0,106.79123417307135
245,2.0,4.0,5.0,250.85399566791142
246,2.0,4.0,6.0,96.03099113457662
247,2.0,4.0,7.0,123.44291780739424
248,2,4,8,0
249,2.0,4.0,9.0,556.4537678475103
250,2,5,0,700
251,2.0,5.0,1.0,112.41604478713577
252,2,5,2,0
253,2,5,3,0
254,2.0,5.0,4.0,107.56852987470432
255,2.0,5.0,5.0,298.3941726023504
256,2,5,6,0
257,2,5,7,0
258,2,5,8,0
259,2.0,5.0,9.0,524.7537373485767
260,2,6,0,700
261,2.0,6.0,1.0,84.65131253818987
262,2,6,2,0
263,2,6,3,0
264,2.0,6.0,4.0,113.3763315630473
265,2.0,6.0,5.0,239.40982968916103
266,2.0,6.0,6.0,149.68599422288025
267,2.0,6.0,7.0,174.66271811426813
268,2,6,8,0
269,2.0,6.0,9.0,569.2060339677943
270,2,7,0,700
271,2.0,7.0,1.0,105.22433484956
272,2,7,2,0
273,2,7,3,0
274,2.0,7.0,4.0,94.16904978435903
275,2.0,7.0,5.0,293.4787344011189
276,2,7,6,0
277,2,7,7,0
278,2,7,8,0
279,2.0,7.0,9.0,517.9592854998264
280,2,8,0,700
281,2.0,8.0,1.0,100.69137233680773
282,2,8,2,0
283,2,8,3,0
284,2.0,8.0,4.0,99.5747154990905
285,2.0,8.0,5.0,290.38051474357775
286,2,8,6,0
287,2,8,7,0
288,2,8,8,0
289,2.0,8.0,9.0,524.1513384441797
290,2,9,0,700
291,2.0,9.0,1.0,145.58934050940178
292,2,9,2,0
293,2,9,3,0
294,2.0,9.0,4.0,81.0341140045451
295,2.0,9.0,5.0,285.2637431165935
296,2,9,6,0
297,2,9,7,0
298,2,9,8,0
299,2.0,9.0,9.0,513.6058409980836
300,3,0,0,700
301,3.0,0.0,1.0,42.87117900321934
302,3,0,2,0
303,3,0,3,0
304,3.0,0.0,4.0,142.51031836624313
305,3.0,0.0,5.0,250.86118073518932
306,3.0,0.0,6.0,209.65996791936954
307,3.0,0.0,7.0,231.91469424943475
308,3,0,8,0
309,3.0,0.0,9.0,583.460139435086
310,3,1,0,700
311,3.0,1.0,1.0,65.01886739113795
312,3,1,2,0
313,3,1,3,0
314,3.0,1.0,4.0,100.14100460482969
315,3.0,1.0,5.0,265.99883151864685
316,3.0,1.0,6.0,31.593730866833887
317,3.0,1.0,7.0,61.93022722373871
318,3,1,8,0
319,3.0,1.0,9.0,541.1388662782399
320,3,2,0,700
321,3.0,2.0,1.0,44.25003664144799
322,3,2,2,0
323,3,2,3,0
324,3.0,2.0,4.0,158.89416740570857
325,3.0,2.0,5.0,251.8036116129402
326,3.0,2.0,6.0,259.09633558251954
327,3.0,2.0,7.0,279.1073274403506
328,3,2,8,0
329,3.0,2.0,9.0,595.2097560630672
330,3,3,0,700
331,3.0,3.0,1.0,122.45896196626244
332,3,3,2,0
333,3,3,3,0
334,3.0,3.0,4.0,129.15180512318997
335,3.0,3.0,5.0,305.2583730751979
336,3.0,3.0,6.0,11.7111599298658
337,3.0,3.0,7.0,42.950052880952924
338,3,3,8,0
339,3.0,3.0,9.0,536.4133454293016
340,3,4,0,700
341,3.0,4.0,1.0,183.56134524023798
342,3,4,2,0
343,3,4,3,0
344,3.0,4.0,4.0,84.54102866396249
345,3.0,4.0,5.0,290.93827258127135
346,3,4,6,0
347,3,4,7,0
348,3,4,8,0
349,3.0,4.0,9.0,512.4038503960765
350,3,5,0,700
351,3.0,5.0,1.0,40.913823278955554
352,3,5,2,0
353,3,5,3,0
354,3.0,5.0,4.0,162.59511192418694
355,3.0,5.0,5.0,249.523354100917
356,3.0,5.0,6.0,277.3879047199999
357,3.0,5.0,7.0,296.5687096898159
358,3,5,8,0
359,3.0,5.0,9.0,599.5571410965719
360,3,6,0,700
361,3.0,6.0,1.0,74.51117891350698
362,3,6,2,0
363,3,6,3,0
364,3.0,6.0,4.0,93.1376176686064
365,3.0,6.0,5.0,245.40770351497906
366,3.0,6.0,6.0,68.15178420626133
367,3.0,6.0,7.0,96.82904529988097
368,3,6,8,0
369,3.0,6.0,9.0,549.827674370501
370,3,7,0,700
371,3.0,7.0,1.0,127.85613569421425
372,3,7,2,0
373,3,7,3,0
374,3.0,7.0,4.0,111.04410839417561
375,3.0,7.0,5.0,308.94726961737365
376,3,7,6,0
377,3,7,7,0
378,3,7,8,0
379,3.0,7.0,9.0,520.2146762933753
380,3,8,0,700
381,3.0,8.0,1.0,66.25668069491348
382,3,8,2,0
383,3,8,3,0
384,3.0,8.0,4.0,103.49230873869676
385,3.0,8.0,5.0,266.8448604675591
386,3.0,8.0,6.0,39.83916253330606
387,3.0,8.0,7.0,69.8014291451254
388,3,8,8,0
389,3.0,8.0,9.0,543.0985705524974
390,3,9,0,700
391,3.0,9.0,1.0,142.7838422074648
392,3,9,2,0
393,3,9,3,0
394,3.0,9.0,4.0,100.36266499478603
395,3.0,9.0,5.0,290.44204370751373
396,3,9,6,0
397,3,9,7,0
398,3,9,8,0
399,3.0,9.0,9.0,524.7054078538154
400,4,0,0,700
401,4.0,0.0,1.0,37.71072276208018
402,4,0,2,0
403,4,0,3,0
404,4.0,0.0,4.0,134.50996707379744
405,4.0,0.0,5.0,247.3340774504827
406,4.0,0.0,6.0,194.28381914162088
407,4.0,0.0,7.0,217.23641217779166
408,4,0,8,0
409,4.0,0.0,9.0,579.8056667888684
410,4,1,0,700
411,4.0,1.0,1.0,45.79593304414345
412,4,1,2,0
413,4,1,3,0
414,4.0,1.0,4.0,88.0000262973693
415,4.0,1.0,5.0,252.860211267114
416,4.0,1.0,6.0,30.508945749878958
