,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,12,10,13,11,7,0
1,1,18,10,3,19,15,12,6
2,2,13,12,2,3,17,7,14
3,3,14,12,8,19,5,10,6
4,4,10,15,1,20,16,9,14
5,5,14,12,4,9,20,15,5
6,6,17,9,15,8,1,18,12
7,7,13,16,8,15,4,11,1
8,8,12,19,4,7,10,16,9
9,9,5,14,19,15,11,3,0
10,10,15,0,14,16,2,1,6
11,11,1,13,17,5,16,11,15
12,12,19,20,4,11,6,17,16
13,13,12,8,4,17,6,14,11
14,14,20,12,7,3,17,9,6
15,15,15,14,18,16,9,6,7
16,16,18,16,13,0,20,19,7
17,17,5,6,11,9,19,10,8
18,18,17,0,14,3,2,4,8
19,19,9,4,1,19,12,20,3
20,20,18,17,13,2,6,3,0
21,21,6,9,13,2,3,1,0
22,22,7,13,2,10,17,3,11
23,23,19,7,18,5,8,3,17
24,24,1,8,16,15,6,5,18
25,25,9,6,15,4,12,20,5
26,26,8,9,20,0,10,14,16
27,27,2,17,1,15,5,14,8
28,28,13,1,6,0,3,8,10
29,29,8,17,19,11,7,12,16
30,30,1,4,3,7,5,2,17
31,31,9,15,13,16,5,19,20
32,32,0,12,5,17,8,19,6
33,33,16,20,13,18,2,11,17
34,34,13,9,1,12,10,18,6
35,35,16,6,3,1,11,10,2
36,36,9,10,5,16,19,1,11
37,37,2,6,16,1,8,3,10
38,38,12,14,3,10,5,6,15
39,39,19,8,12,20,5,3,10
40,40,7,10,1,19,15,8,13
41,41,12,18,15,13,3,6,0
42,42,3,4,17,2,16,1,8
43,43,2,15,1,11,0,20,16
44,44,3,2,8,15,0,12,19
45,45,4,20,16,13,1,7,8
46,46,13,2,15,20,14,8,9
47,47,12,2,18,9,5,19,8
48,48,13,11,19,6,3,18,0
