,round,tube0,tube1,tube2
0,0,1,0,4
1,1,4,7,2
2,2,2,8,6
3,3,1,8,9
4,4,7,6,0
5,5,6,0,9
6,6,6,4,7
7,7,0,4,9
8,8,0,7,4
9,9,0,1,2
10,10,4,1,8
11,11,6,3,2
12,12,5,7,8
13,13,6,0,2
14,14,5,8,0
15,15,6,8,1
16,16,2,3,1
17,17,6,5,4
18,18,3,2,6
19,19,0,9,5
20,20,8,0,1
21,21,5,7,2
22,22,5,0,4
23,23,2,9,5
