,round,tube0,tube1,tube2
0,0,3,9,1
1,1,4,2,7
2,2,0,6,4
3,3,0,7,3
4,4,9,2,0
5,5,1,9,7
6,6,5,1,6
7,7,7,8,5
8,8,8,4,7
9,9,6,4,3
10,10,5,3,0
11,11,5,4,3
12,12,5,6,9
13,13,1,6,0
14,14,8,5,1
15,15,0,5,7
16,16,0,2,4
17,17,4,9,1
18,18,4,3,1
19,19,3,0,4
20,20,0,6,2
21,21,7,1,4
22,22,1,0,5
23,23,7,0,1
