,round,tube,tox,amount
0,0,0,0,0
1,0.0,0.0,1.0,430.19176491674773
2,0,0,2,700
3,0,0,3,700
4,0.0,0.0,4.0,292.7816179802674
5,0,0,5,700
6,0.0,0.0,6.0,217.5436023095699
7,0.0,0.0,7.0,412.9286018512382
8,0,0,8,700
9,0,0,9,700
10,0,1,0,0
11,0.0,1.0,1.0,430.4120594932016
12,0,1,2,700
13,0,1,3,700
14,0.0,1.0,4.0,293.1141059822139
15,0,1,5,700
16,0.0,1.0,6.0,217.93752107840982
17,0.0,1.0,7.0,413.1629915541611
18,0,1,8,700
19,0,1,9,700
20,0,2,0,0
21,0.0,2.0,1.0,424.6094799911204
22,0,2,2,700
23,0,2,3,700
24,0.0,2.0,4.0,284.35634128444815
25,0,2,5,700
26,0.0,2.0,6.0,207.56166430360543
27,0.0,2.0,7.0,406.9891451183104
28,0,2,8,700
29,0,2,9,700
